artwork_url,caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy,userid,publisher_metadata.id,publisher_metadata.urn,media.transcodings,user.avatar_url,user.first_name,user.followers_count,user.full_name,user.id,user.kind,user.last_modified,user.last_name,user.permalink,user.permalink_url,user.uri,user.urn,user.username,user.verified,user.city,user.country_code,user.badges.pro,user.badges.pro_unlimited,user.badges.verified,user.station_urn,user.station_permalink,publisher_metadata,publisher_metadata.artist,publisher_metadata.album_title,publisher_metadata.contains_music,publisher_metadata.explicit,publisher_metadata.writer_composer,publisher_metadata.upc_or_ean,publisher_metadata.isrc,publisher_metadata.p_line,publisher_metadata.p_line_for_display,publisher_metadata.c_line,publisher_metadata.c_line_for_display,publisher_metadata.release_title,publisher_metadata.iswc,publisher_metadata.publisher
,,True,0,2020-02-02T17:59:47Z,,False,0,29910,29910,all,,False,753873538,track,,2020-02-02T17:59:50Z,all-rights-reserved,0,videoguru_20200202_192742505,https://soundcloud.com/jjdlamini9/videoguru_20200202_192742505,0,True,,,,0,,public,finished,True,soundcloud:source=android-3rdparty-upload,VideoGuru_20200202_192742505.m4a,single-track,https://api.soundcloud.com/tracks/753873538,soundcloud:tracks:753873538,604575795,,https://wave.sndcdn.com/dZCzhVwcAb8i_m.json,2020-02-02T17:59:47Z,soundcloud:system-playlists:track-stations:753873538,track-stations:753873538,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE1N30.K3tgw1GhUtrwCkRk118DSV7ZFJBhcdo9LEP5sZkKUE8,NOT_APPLICABLE,ALLOW,604575795,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:753873538/0bcc27d5-4f3e-4faa-9f91-8756a93d542d/stream/hls', 'preset': 'mp3_0_1', 'duration': 29910, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:753873538/0bcc27d5-4f3e-4faa-9f91-8756a93d542d/stream/progressive', 'preset': 'mp3_0_1', 'duration': 29910, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:753873538/5ec62e15-03a9-42eb-8fc1-d14d7c898adf/stream/hls', 'preset': 'opus_0_0', 'duration': 29867, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000596837328-agp35v-large.jpg,jjdlamini9,1,jjdlamini9,604575795,user,2019-03-14T18:52:45Z,,jjdlamini9,https://soundcloud.com/jjdlamini9,https://api.soundcloud.com/users/604575795,soundcloud:users:604575795,jjdlamini9,False,,,False,False,False,soundcloud:system-playlists:artist-stations:604575795,artist-stations:604575795,,,,,,,,,,,,,,,
,,True,0,2020-01-03T09:06:12Z,,False,0,717192,717192,all,,False,737758681,track,,2020-01-03T09:07:08Z,all-rights-reserved,0,sounds-from-friday-evening,https://soundcloud.com/jjdlamini9/sounds-from-friday-evening,0,True,,,,0,,public,finished,True,soundcloud:source=android-record,Sounds from Friday evening,single-track,https://api.soundcloud.com/tracks/737758681,soundcloud:tracks:737758681,604575795,,https://wave.sndcdn.com/eRjDqaDPZbAN_m.json,2020-01-03T09:06:12Z,soundcloud:system-playlists:track-stations:737758681,track-stations:737758681,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE1N30.K3tgw1GhUtrwCkRk118DSV7ZFJBhcdo9LEP5sZkKUE8,NOT_APPLICABLE,ALLOW,604575795,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:737758681/b3763270-6130-4c85-a6d9-4f2c12359ce3/stream/hls', 'preset': 'mp3_0_1', 'duration': 717192, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:737758681/b3763270-6130-4c85-a6d9-4f2c12359ce3/stream/progressive', 'preset': 'mp3_0_1', 'duration': 717192, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:737758681/61f94532-0355-4691-9e80-4072a07719d3/stream/hls', 'preset': 'opus_0_0', 'duration': 717165, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000596837328-agp35v-large.jpg,jjdlamini9,1,jjdlamini9,604575795,user,2019-03-14T18:52:45Z,,jjdlamini9,https://soundcloud.com/jjdlamini9,https://api.soundcloud.com/users/604575795,soundcloud:users:604575795,jjdlamini9,False,,,False,False,False,soundcloud:system-playlists:artist-stations:604575795,artist-stations:604575795,,,,,,,,,,,,,,,
,,True,0,2019-10-18T17:09:05Z,,False,0,373864,373864,all,,False,698315014,track,,2019-10-18T17:09:34Z,all-rights-reserved,0,aud-20191018-wa0000-1,https://soundcloud.com/jjdlamini9/aud-20191018-wa0000-1,3,True,,,,0,,public,finished,True,soundcloud:source=android-3rdparty-upload,AUD-20191018-WA0000.,single-track,https://api.soundcloud.com/tracks/698315014,soundcloud:tracks:698315014,604575795,,https://wave.sndcdn.com/Q6OnNu4ejDwi_m.json,2019-10-18T17:09:05Z,soundcloud:system-playlists:track-stations:698315014,track-stations:698315014,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjdhMGQyMjQ5LTk1M2QtNGRhYi1iYzc5LWFhN2FlYzVmMGQ4NCIsImlhdCI6MTY0NTU5NzE1N30.N5ElgooXH--nH8jikN7Oe62inYUVfXLB3vfnAqc1IDQ,BLACKBOX,MONETIZE,604575795,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:698315014/8e1366da-8f09-4e15-a07e-8ce37cc5f025/stream/hls', 'preset': 'mp3_0_1', 'duration': 373864, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:698315014/8e1366da-8f09-4e15-a07e-8ce37cc5f025/stream/progressive', 'preset': 'mp3_0_1', 'duration': 373864, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:698315014/e100aaa9-5dcb-4e19-94cc-4cc11ede8f8f/stream/hls', 'preset': 'opus_0_0', 'duration': 373845, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000596837328-agp35v-large.jpg,jjdlamini9,1,jjdlamini9,604575795,user,2019-03-14T18:52:45Z,,jjdlamini9,https://soundcloud.com/jjdlamini9,https://api.soundcloud.com/users/604575795,soundcloud:users:604575795,jjdlamini9,False,,,False,False,False,soundcloud:system-playlists:artist-stations:604575795,artist-stations:604575795,,,,,,,,,,,,,,,
,,True,0,2019-10-18T16:36:39Z,,False,0,373864,373864,all,,False,698300644,track,,2019-10-18T16:37:06Z,all-rights-reserved,0,aud-20191018-wa0000,https://soundcloud.com/jjdlamini9/aud-20191018-wa0000,12,True,,,,0,,public,finished,True,soundcloud:source=android-3rdparty-upload,AUD-20191018-WA0000.,single-track,https://api.soundcloud.com/tracks/698300644,soundcloud:tracks:698300644,604575795,,https://wave.sndcdn.com/vlVN8yC88XBB_m.json,2019-10-18T16:36:39Z,soundcloud:system-playlists:track-stations:698300644,track-stations:698300644,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjlkYjg1Y2Q4LTg0YjItNGRjYS05ZGQ0LWFmNDZjZTlmODk2MiIsImlhdCI6MTY0NTU5NzE1N30.J6ivEVBoE3Ge-FwyKLXRHmnZfUriHkCzeSj7XnqlbI4,BLACKBOX,MONETIZE,604575795,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:698300644/7a125490-f772-484d-9ca8-33e3f1941fed/stream/hls', 'preset': 'mp3_0_1', 'duration': 373864, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:698300644/7a125490-f772-484d-9ca8-33e3f1941fed/stream/progressive', 'preset': 'mp3_0_1', 'duration': 373864, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:698300644/a2435cdd-5f8d-48a1-9beb-25900c179eab/stream/hls', 'preset': 'opus_0_0', 'duration': 373845, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000596837328-agp35v-large.jpg,jjdlamini9,1,jjdlamini9,604575795,user,2019-03-14T18:52:45Z,,jjdlamini9,https://soundcloud.com/jjdlamini9,https://api.soundcloud.com/users/604575795,soundcloud:users:604575795,jjdlamini9,False,,,False,False,False,soundcloud:system-playlists:artist-stations:604575795,artist-stations:604575795,,,,,,,,,,,,,,,
,,True,0,2014-04-11T05:30:13Z,Freestyle - Recorded with the free Tune Me App for Android.,False,0,13428,13428,all,,False,144152841,track,,2014-04-11T05:30:21Z,all-rights-reserved,0,me-and-joels-new-song,https://soundcloud.com/steve-morales-13/me-and-joels-new-song,7,True,,,,0,,public,finished,True,soundcloud:source=android-3rdparty-upload,Me and Joels new song,single-track,https://api.soundcloud.com/tracks/144152841,soundcloud:tracks:144152841,88682533,,https://wave.sndcdn.com/WLeNMFvVHe3q_m.json,2014-04-11T05:30:13Z,soundcloud:system-playlists:track-stations:144152841,track-stations:144152841,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE1OH0.THwqGiTJuWCAmdxHJGTmSyNDekBo1gxaQwKcW0k6-NQ,NOT_APPLICABLE,ALLOW,88682533,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:144152841/677877c1-188f-4f86-8523-5ca8a9e791e0/stream/hls', 'preset': 'mp3_0_0', 'duration': 13428, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:144152841/677877c1-188f-4f86-8523-5ca8a9e791e0/stream/progressive', 'preset': 'mp3_0_0', 'duration': 13428, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000077181593-8t9il7-large.jpg,Steve,13,Steve Morales,88682533,user,2018-02-16T05:08:41Z,Morales,steve-morales-13,https://soundcloud.com/steve-morales-13,https://api.soundcloud.com/users/88682533,soundcloud:users:88682533,Steve Morales 10,False,,,False,False,False,soundcloud:system-playlists:artist-stations:88682533,artist-stations:88682533,,,,,,,,,,,,,,,
,,True,0,2014-09-16T23:14:07Z,,True,1,43940,43940,all,,True,168060356,track,,2014-09-16T23:14:21Z,all-rights-reserved,1,tuesday-07-12-pm,https://soundcloud.com/chasmine-marie-richardson/tuesday-07-12-pm,20,True,,,,0,,public,finished,True,AudioCopy CloudSeeder soundcloud:source=AudioCopy,Tuesday 07:12 PM,single-track,https://api.soundcloud.com/tracks/168060356,soundcloud:tracks:168060356,86815387,,https://wave.sndcdn.com/AjubTyodgwod_m.json,2014-09-16T23:14:07Z,soundcloud:system-playlists:track-stations:168060356,track-stations:168060356,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjE2NDk5MDY4LTYzZDUtNDcxOC05MmU0LWZhNTllNmQwNTlhMSIsImlhdCI6MTY0NTU5NzE2NH0.CK4bSJKOYDHmM3D4HppsB0NezdHkwiSj7dJH5tlIT_E,BLACKBOX,MONETIZE,86815387,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:168060356/9ec21a1d-c5bd-4445-ab3c-afdb6329a8a1/stream/hls', 'preset': 'mp3_0_0', 'duration': 43940, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:168060356/9ec21a1d-c5bd-4445-ab3c-afdb6329a8a1/stream/progressive', 'preset': 'mp3_0_0', 'duration': 43940, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000075060192-587kz6-large.jpg,Chasmine,101,Chasmine Richardson,86815387,user,2014-09-16T23:13:40Z,Richardson,chasmine-marie-richardson,https://soundcloud.com/chasmine-marie-richardson,https://api.soundcloud.com/users/86815387,soundcloud:users:86815387,Chasmine Marie Richardson,False,,,False,False,False,soundcloud:system-playlists:artist-stations:86815387,artist-stations:86815387,,,,,,,,,,,,,,,
,,True,0,2015-08-26T16:00:02Z,"End of summer mix august 2015.
let us know what you all think ",False,0,4250911,4250911,all,House,False,220994841,track,,2015-08-26T16:06:37Z,all-rights-reserved,2,infected-matt-august-2015-mix,https://soundcloud.com/matt-boyes/infected-matt-august-2015-mix,36,True,,,,0,,public,finished,True,"""Tech House"" ""funky house""",infected matt august 2015 mix,single-track,https://api.soundcloud.com/tracks/220994841,soundcloud:tracks:220994841,15041702,,https://wave.sndcdn.com/MvODZyAdXYpc_m.json,2015-08-26T16:00:02Z,soundcloud:system-playlists:track-stations:220994841,track-stations:220994841,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE3NX0.ACU1RJ_NYNWHnlMHY0k7BjHiL2cvSEhwfXDOj_5GjZQ,NOT_APPLICABLE,ALLOW,15041702,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:220994841/7ac901df-672d-4cd0-b328-37c65caca669/stream/hls', 'preset': 'mp3_0_0', 'duration': 4250911, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:220994841/7ac901df-672d-4cd0-b328-37c65caca669/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4250911, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000013273493-wfdo1a-large.jpg,Matt,26,Matt Boyes,15041702,user,2016-11-30T20:08:16Z,Boyes,matt-boyes,https://soundcloud.com/matt-boyes,https://api.soundcloud.com/users/15041702,soundcloud:users:15041702,wehttam2303,False,,,False,False,False,soundcloud:system-playlists:artist-stations:15041702,artist-stations:15041702,,,,,,,,,,,,,,,
,,True,0,2015-06-07T17:10:34Z,,False,0,2798838,2798838,all,House,False,209233579,track,,2015-06-07T17:12:55Z,all-rights-reserved,1,infected-matt-16-summer-2015,https://soundcloud.com/matt-boyes/infected-matt-16-summer-2015,60,True,,,,0,,public,finished,True,"""Tech House""",infected matt 16 Summer 2015,single-track,https://api.soundcloud.com/tracks/209233579,soundcloud:tracks:209233579,15041702,,https://wave.sndcdn.com/i08uwvgPNGfX_m.json,2015-06-07T17:10:34Z,soundcloud:system-playlists:track-stations:209233579,track-stations:209233579,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE3NX0.ACU1RJ_NYNWHnlMHY0k7BjHiL2cvSEhwfXDOj_5GjZQ,NOT_APPLICABLE,ALLOW,15041702,,,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:209233579/a63a8459-e932-4084-abcc-97e09158b06a/stream/hls', 'preset': 'mp3_0_0', 'duration': 2798838, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:209233579/a63a8459-e932-4084-abcc-97e09158b06a/stream/progressive', 'preset': 'mp3_0_0', 'duration': 2798838, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000013273493-wfdo1a-large.jpg,Matt,26,Matt Boyes,15041702,user,2016-11-30T20:08:16Z,Boyes,matt-boyes,https://soundcloud.com/matt-boyes,https://api.soundcloud.com/users/15041702,soundcloud:users:15041702,wehttam2303,False,,,False,False,False,soundcloud:system-playlists:artist-stations:15041702,artist-stations:15041702,,,,,,,,,,,,,,,
https://i1.sndcdn.com/artworks-000597222440-jkz6wo-large.jpg,,True,1,2019-09-13T18:38:10Z,"Eleva tu pensamiento y gana dinero en Sanki.
 
Gerardo del Castillo, Líder Embajador nos explica que hoy en día tenemos un poderío en Sanki, necesitas entender que vas a ganar dinero porque ya tenemos más que comprobada nuestra tecnología de los productos. Sé parte de Sanki y únete a los exitosos de la nueva era.
  
¡Escúchalo!",False,0,2300950,2300950,all,Aprendizaje,False,680675447,track,,2019-09-13T18:38:12Z,all-rights-reserved,17,c37-la-clave-del-exito-para-la-nueva-decada-de-sanki-gerardo-del-castillo-lider-embajador,https://soundcloud.com/sanki-global/c37-la-clave-del-exito-para-la-nueva-decada-de-sanki-gerardo-del-castillo-lider-embajador,1359,True,,,,0,,public,finished,True,"""C37 "" ""Sanki Global"" ""Audiccion Sanki"" ""Audio Sanki "" Sanki",C37 - LA CLAVE DEL ÉXITO PARA LA NUEVA DÉCADA DE SANKI - GERARDO DEL CASTILLO - LÍDER EMBAJADOR,single-track,https://api.soundcloud.com/tracks/680675447,soundcloud:tracks:680675447,648511524,,https://wave.sndcdn.com/LH8FwSm9FGlX_m.json,2019-09-13T18:38:10Z,soundcloud:system-playlists:track-stations:680675447,track-stations:680675447,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE4MH0.ieLgG-yjf7k3te_lIyMQXtsmft1AT5pvfsf4TrnF1Mk,NOT_APPLICABLE,ALLOW,648511524,680675447.0,soundcloud:tracks:680675447,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:680675447/dd00accc-5900-4afa-80ee-5732ab74e7ce/stream/hls', 'preset': 'mp3_0_0', 'duration': 2300950, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:680675447/dd00accc-5900-4afa-80ee-5732ab74e7ce/stream/progressive', 'preset': 'mp3_0_0', 'duration': 2300950, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:680675447/5784b4b2-43a9-4faf-9d29-cd5040f81123/stream/hls', 'preset': 'opus_0_0', 'duration': 2300671, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000638956350-fxrcya-large.jpg,SANKI,30,SANKI GLOBAL,648511524,user,2019-10-25T17:11:58Z,GLOBAL,sanki-global,https://soundcloud.com/sanki-global,https://api.soundcloud.com/users/648511524,soundcloud:users:648511524,Sanki Global,False,MÉXICO,MX,False,False,False,soundcloud:system-playlists:artist-stations:648511524,artist-stations:648511524,,,,True,,,,,,,,,,,
https://i1.sndcdn.com/artworks-000589941779-5lk4tj-large.jpg,,True,0,2019-08-30T09:21:57Z,"¿Sabías que nosotros podemos ponernos en sintonía con la riqueza y la prosperidad? Todo esto es posible haciendo el proceso correcto. Nuestra mente tiene una parte consciente y otra subconsciente. Puedes lograr lo que quieras si tienes una emoción positiva y un control de tus emociones.  

Conoce más del tema con Germán López, Líder Diamante, donde nos explicará que debes dejar de lado las emociones negativas, ya que anulan el impacto de las emociones positivas. Te invito a que adquieras el hábito de utilizar emociones positivas para que dominen tu mente. 

¡Escúchalo!",False,0,1079715,1079715,all,Aprendizaje,False,673172966,track,,2019-08-30T17:03:44Z,all-rights-reserved,0,audiccion-c35-el-subconsciente-otro-paso-a-la-riqueza-german-lopez-lider-diamante,https://soundcloud.com/sanki-global/audiccion-c35-el-subconsciente-otro-paso-a-la-riqueza-german-lopez-lider-diamante,163,True,,,,0,,public,finished,True,"""Sanki "" ""Audiccion Sanki"" C35 ""Sanki Global"" ""Audio ""","AUDICCION C35 - El subconsciente, otro paso a la riqueza - German López - Líder Diamante",single-track,https://api.soundcloud.com/tracks/673172966,soundcloud:tracks:673172966,648511524,,https://wave.sndcdn.com/B3vIPPbMbGV5_m.json,2019-08-30T09:21:57Z,soundcloud:system-playlists:track-stations:673172966,track-stations:673172966,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE4MH0.ieLgG-yjf7k3te_lIyMQXtsmft1AT5pvfsf4TrnF1Mk,NOT_APPLICABLE,ALLOW,648511524,673172966.0,soundcloud:tracks:673172966,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:673172966/7de87d3c-1107-4843-868a-016c0ec8982e/stream/hls', 'preset': 'mp3_0_0', 'duration': 1079715, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:673172966/7de87d3c-1107-4843-868a-016c0ec8982e/stream/progressive', 'preset': 'mp3_0_0', 'duration': 1079715, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:673172966/bd6f49b2-47de-46c7-8b69-245ac8ab4d06/stream/hls', 'preset': 'opus_0_0', 'duration': 1079551, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000638956350-fxrcya-large.jpg,SANKI,30,SANKI GLOBAL,648511524,user,2019-10-25T17:11:58Z,GLOBAL,sanki-global,https://soundcloud.com/sanki-global,https://api.soundcloud.com/users/648511524,soundcloud:users:648511524,Sanki Global,False,MÉXICO,MX,False,False,False,soundcloud:system-playlists:artist-stations:648511524,artist-stations:648511524,,,,True,,,,,,,,,,,
https://i1.sndcdn.com/artworks-000583557026-h5tjp1-large.jpg,,True,0,2019-08-16T22:03:14Z,"¿Quieres retener el dinero? Debes aplicar algunos principios básicos que están relacionados con la administración del libro “Piense y hágase rico” por Napoleón Hill, y así lograr resultados exitosos en la vida.   
Conoce más del tema con el Dr. William Rosero, Líder Doble Diamante, donde nos explicará el poder del conocimiento organizado e inteligentemente dirigido hacia una meta o hacia un propósito hablando de un tema económico o cualquier variable en la vida.",False,0,1745612,1745612,all,Aprendizaje,False,666892670,track,,2019-08-17T10:09:37Z,all-rights-reserved,2,audiccion-c33-el-poder-de-trabajar-en-equipo-dr-william-rosero-lider-doble-diamante-mixdown,https://soundcloud.com/sanki-global/audiccion-c33-el-poder-de-trabajar-en-equipo-dr-william-rosero-lider-doble-diamante-mixdown,308,True,,,,0,,public,finished,True,,"AUDICCIÓN C33 - EL PODER DE TRABAJAR EN EQUIPO - DR WILLIAM ROSERO, LÍDER DOBLE DIAMANTE.",single-track,https://api.soundcloud.com/tracks/666892670,soundcloud:tracks:666892670,648511524,,https://wave.sndcdn.com/PcB9MGh0njc2_m.json,2019-08-16T22:03:14Z,soundcloud:system-playlists:track-stations:666892670,track-stations:666892670,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTY0NTU5NzE4MH0.ieLgG-yjf7k3te_lIyMQXtsmft1AT5pvfsf4TrnF1Mk,NOT_APPLICABLE,ALLOW,648511524,666892670.0,soundcloud:tracks:666892670,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:666892670/05141297-add3-4fe6-9e45-b6dcc412b758/stream/hls', 'preset': 'mp3_0_0', 'duration': 1745612, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:666892670/05141297-add3-4fe6-9e45-b6dcc412b758/stream/progressive', 'preset': 'mp3_0_0', 'duration': 1745612, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:666892670/a51aef7a-cfcc-48ff-afcd-9d8046d44864/stream/hls', 'preset': 'opus_0_0', 'duration': 1745383, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000638956350-fxrcya-large.jpg,SANKI,30,SANKI GLOBAL,648511524,user,2019-10-25T17:11:58Z,GLOBAL,sanki-global,https://soundcloud.com/sanki-global,https://api.soundcloud.com/users/648511524,soundcloud:users:648511524,Sanki Global,False,MÉXICO,MX,False,False,False,soundcloud:system-playlists:artist-stations:648511524,artist-stations:648511524,,,,True,,,,,,,,,,,
