artwork_url,caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,publisher_metadata,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy,userid,media.transcodings,user.avatar_url,user.first_name,user.followers_count,user.full_name,user.id,user.kind,user.last_modified,user.last_name,user.permalink,user.permalink_url,user.uri,user.urn,user.username,user.verified,user.city,user.country_code,user.badges.pro,user.badges.pro_unlimited,user.badges.verified,user.station_urn,user.station_permalink,publisher_metadata.id,publisher_metadata.urn,publisher_metadata.contains_music,publisher_metadata.artist,publisher_metadata.album_title,publisher_metadata.publisher,publisher_metadata.isrc,publisher_metadata.writer_composer
,,True,11.0,2011-05-19T22:25:48Z,,False,0,90235,90235,all,,False,15581688,track,,2018-08-03T03:24:44Z,all-rights-reserved,2,summertime-button-blues,https://soundcloud.com/eric/summertime-button-blues,352,True,,,,,0,,public,finished,True,,Summertime button blues,single-track,https://api.soundcloud.com/tracks/15581688,soundcloud:tracks:15581688,2,,https://wave.sndcdn.com/hIQ7l4X4iyVc_m.json,2011-05-19T22:25:48Z,soundcloud:system-playlists:track-stations:15581688,track-stations:15581688,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImU5ODIzY2UwLWZmNTQtNDUxYy1iNGNjLWEzZWQzNWYxNzVlYiIsImlhdCI6MTY0NTY3NzU2Mn0.mmjuaNBOSMhzvqnZLJ02CWm4ol54uRxskswM7H7EKP4,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:15581688/4b106537-1fc6-40b1-98cc-2c5f9f13894b/stream/hls', 'preset': 'mp3_0_0', 'duration': 90235, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:15581688/4b106537-1fc6-40b1-98cc-2c5f9f13894b/stream/progressive', 'preset': 'mp3_0_0', 'duration': 90235, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000007206023-sjl2xv-large.jpg,,True,1.0,2011-05-13T00:45:22Z,,True,23,12803,12803,all,,True,15168923,track,,2013-01-28T04:03:37Z,all-rights-reserved,2,pause-at-101,https://soundcloud.com/eric/pause-at-101,322,True,,,,,0,,public,finished,True,soundcloud:source=iphone-record,Pause at 101,single-track,https://api.soundcloud.com/tracks/15168923,soundcloud:tracks:15168923,2,,https://wave.sndcdn.com/ziAXJgH3rT7O_m.json,2011-05-13T00:45:22Z,soundcloud:system-playlists:track-stations:15168923,track-stations:15168923,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImEzMjViODhhLTYwZjItNDEwMy1iNTRlLWJlOWY4ZWZjZmI3ZCIsImlhdCI6MTY0NTY3NzU2Mn0.UF7HQzjRXfCuFDkL3fpHgvRMs1o08JjCOWMD_QDu_G8,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:15168923/fdd02da1-8fbc-4f59-955d-a787dcd83db4/stream/hls', 'preset': 'mp3_0_0', 'duration': 12803, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:15168923/fdd02da1-8fbc-4f59-955d-a787dcd83db4/stream/progressive', 'preset': 'mp3_0_0', 'duration': 12803, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
,,True,3.0,2011-05-06T02:27:58Z,Recorded using the <a href='http://importer.soundcloudlabs.com'>SoundCloud Importer</a>,False,0,27202,27202,all,,False,14770461,track,,2011-05-07T09:33:36Z,all-rights-reserved,2,a-phone-call-on-wednesday-1,https://soundcloud.com/eric/a-phone-call-on-wednesday-1,529,True,,,,,0,,public,finished,True,,A phone call on wednesday,single-track,https://api.soundcloud.com/tracks/14770461,soundcloud:tracks:14770461,2,,https://wave.sndcdn.com/T0mU1zDwRovA_m.json,2011-05-06T02:27:58Z,soundcloud:system-playlists:track-stations:14770461,track-stations:14770461,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImNlYmQzYWQ5LTI2YmUtNGNlNi1hNjI5LTY0NTY4NDkxNjNjMyIsImlhdCI6MTY0NTY3NzU2Mn0.Tl1EAycH4R_Llleu7FG4jKiXOM-f-ctdSCF275WyehU,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14770461/faa93195-39f1-4df1-8440-dad3f157913f/stream/hls', 'preset': 'mp3_0_0', 'duration': 27202, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14770461/faa93195-39f1-4df1-8440-dad3f157913f/stream/progressive', 'preset': 'mp3_0_0', 'duration': 27202, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
,,True,0.0,2011-05-06T02:27:56Z,Recorded using the <a href='http://importer.soundcloudlabs.com'>SoundCloud Importer</a>,False,0,3030,3030,all,,False,14770459,track,,2011-05-06T02:28:02Z,all-rights-reserved,0,a-phone-call-on-tuesday,https://soundcloud.com/eric/a-phone-call-on-tuesday,391,True,,,,,0,,public,finished,True,,A phone call on tuesday,single-track,https://api.soundcloud.com/tracks/14770459,soundcloud:tracks:14770459,2,,https://wave.sndcdn.com/PrRuocTB9MaF_m.json,2011-05-06T02:27:56Z,soundcloud:system-playlists:track-stations:14770459,track-stations:14770459,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijg5MGRhNWI0LWU5Y2QtNGExNy04ZDM2LTY3OTMwOWJjODFkNyIsImlhdCI6MTY0NTY3NzU2Mn0.eoiEaGAUx44HXajca4isHe7cH9FwKuZA_3tr16EwGzU,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14770459/d1a37e0f-d79e-430a-beab-844a29b3d504/stream/hls', 'preset': 'mp3_0_0', 'duration': 3030, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14770459/d1a37e0f-d79e-430a-beab-844a29b3d504/stream/progressive', 'preset': 'mp3_0_0', 'duration': 3030, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
,,True,11.0,2011-05-04T18:55:15Z,,False,0,15600,15600,all,,False,14688357,track,,2011-05-18T16:50:01Z,all-rights-reserved,7,i-love-kastanienallee,https://soundcloud.com/eric/i-love-kastanienallee,647,True,,,,,1,,public,finished,True,,i love kastanienallee!,single-track,https://api.soundcloud.com/tracks/14688357,soundcloud:tracks:14688357,2,,https://wave.sndcdn.com/RDYRlFXr8Q5r_m.json,2011-05-04T18:55:15Z,soundcloud:system-playlists:track-stations:14688357,track-stations:14688357,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImQzMjRiMTI1LWQzODctNGE3Mi1hODQ2LTY1YzYxMGVkZTZmMCIsImlhdCI6MTY0NTY3NzU2Mn0.51pmCH7EHous_1aWADBT9zxg9qXvKfCgJoifNMXDRVU,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14688357/a22dff17-059e-4811-a488-01b55e60df0b/stream/hls', 'preset': 'mp3_0_0', 'duration': 15600, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14688357/a22dff17-059e-4811-a488-01b55e60df0b/stream/progressive', 'preset': 'mp3_0_0', 'duration': 15600, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
,,True,1.0,2011-05-04T18:33:22Z,,False,0,8701,8701,all,,False,14686910,track,,2011-05-06T20:51:26Z,all-rights-reserved,1,may_04_2011-003-edit,https://soundcloud.com/eric/may_04_2011-003-edit,442,True,,,,,0,,public,finished,True,,"wow, what a great day, it's been a pretty amazing experience today with all this interesting stuff going on...",single-track,https://api.soundcloud.com/tracks/14686910,soundcloud:tracks:14686910,2,,https://wave.sndcdn.com/6Rx9BWpaVMFF_m.json,2011-05-04T18:33:22Z,soundcloud:system-playlists:track-stations:14686910,track-stations:14686910,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImJmZWNjNGI4LWMxYWUtNGJmZi04NjRjLTcwMmY4MDQwOWQxZSIsImlhdCI6MTY0NTY3NzU2Mn0.veurJwcJ55TWOFETanvaQ7nCnx0pMpHLL1toadf4OPQ,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14686910/e9b3e8db-5680-4d81-9dec-b7f63de08b46/stream/hls', 'preset': 'mp3_0_0', 'duration': 8701, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14686910/e9b3e8db-5680-4d81-9dec-b7f63de08b46/stream/progressive', 'preset': 'mp3_0_0', 'duration': 8701, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
,,True,3.0,2011-05-04T14:33:19Z,Recorded using the <a href='http://importer.soundcloudlabs.com'>SoundCloud Importer</a>,False,0,27202,27202,all,,False,14672796,track,,2011-10-01T23:31:34Z,all-rights-reserved,1,a-phone-call-on-wednesday,https://soundcloud.com/eric/a-phone-call-on-wednesday,336,True,,,,,0,,public,finished,True,,A phone call on wednesday,single-track,https://api.soundcloud.com/tracks/14672796,soundcloud:tracks:14672796,2,,https://wave.sndcdn.com/ibX4Q71ex2ym_m.json,2011-05-04T14:33:19Z,soundcloud:system-playlists:track-stations:14672796,track-stations:14672796,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjNiZjE2MDgxLTYyM2YtNDk4MC04NTc2LTJlMTU4YWZmYjYwNiIsImlhdCI6MTY0NTY3NzU2Mn0.HjjrGLzDDTP2g2ZFZI_Q4k7Ov3jYWY5mS7B5cVIgBr8,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14672796/781f84d4-a748-46f7-8fa7-c13a675f8b60/stream/hls', 'preset': 'mp3_0_0', 'duration': 27202, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14672796/781f84d4-a748-46f7-8fa7-c13a675f8b60/stream/progressive', 'preset': 'mp3_0_0', 'duration': 27202, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000006926813-qq7qt2-large.jpg,,True,1.0,2011-05-03T18:53:42Z,,True,24,3422,3422,all,,True,14627323,track,,2011-05-03T20:15:16Z,all-rights-reserved,2,hej-at-forss-place,https://soundcloud.com/eric/hej-at-forss-place,369,True,,,,,0,,public,finished,True,soundcloud:source=iphone-record geo:lat=52.528819 geo:lon=13.408015 foursquare:venue=227338,Hej at forss place,single-track,https://api.soundcloud.com/tracks/14627323,soundcloud:tracks:14627323,2,,https://wave.sndcdn.com/P2yj94NGIoIJ_m.json,2011-05-03T18:53:42Z,soundcloud:system-playlists:track-stations:14627323,track-stations:14627323,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImZhZmI1N2IwLTY0NjEtNDk5Mi1hNGQxLTYxNDdhNWM3OTI5MCIsImlhdCI6MTY0NTY3NzU2Mn0.5bgaOAihlRXA6Tr3WgxYqfnl10fnjxbX7P6hOuHI2Lw,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14627323/992436df-a2d8-40cf-8162-bddc4ed14cab/stream/hls', 'preset': 'mp3_0_0', 'duration': 3422, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14627323/992436df-a2d8-40cf-8162-bddc4ed14cab/stream/progressive', 'preset': 'mp3_0_0', 'duration': 3422, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000006723176-42wof0-large.jpg,,True,6.0,2011-04-26T17:06:06Z,,True,64,13458,13458,all,catdograin,True,14228458,track,,2015-10-21T04:38:09Z,all-rights-reserved,2,cat-and-dog-rain-at-muret-la,https://soundcloud.com/eric/cat-and-dog-rain-at-muret-la,63122,True,,,,,0,,public,finished,True,Rain,Cat and dog rain at Muret la barba,single-track,https://api.soundcloud.com/tracks/14228458,soundcloud:tracks:14228458,2,,https://wave.sndcdn.com/IyuuEe2IyDYW_m.json,2011-04-26T17:06:06Z,soundcloud:system-playlists:track-stations:14228458,track-stations:14228458,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImE4OGFhZTM2LWZjOWMtNGUyMC1hYjRlLWFlYzY2MjAxMmQ2NiIsImlhdCI6MTY0NTY3NzU2Mn0.uriL5jrc7Bqxv0JBRgHN3mIpMzZrJ3-9FbqjQ_CKdlY,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14228458/4d94685e-b1ec-4101-b77e-3dfc67e01ac5/stream/hls', 'preset': 'mp3_0_0', 'duration': 13458, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:14228458/4d94685e-b1ec-4101-b77e-3dfc67e01ac5/stream/progressive', 'preset': 'mp3_0_0', 'duration': 13458, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000006428195-dfxvso-large.jpg,,True,3.0,2011-04-15T18:37:35Z,,True,41,66689,66689,all,,True,13654403,track,,2011-04-16T16:26:03Z,all-rights-reserved,4,fire-alarm-at-the-standard-new,https://soundcloud.com/eric/fire-alarm-at-the-standard-new,593,True,,,,,0,,public,finished,True,soundcloud:source=iphone-record geo:lat=40.740630 geo:lon=-74.008027 foursquare:venue=44039,Fire alarm! at The Standard New York,single-track,https://api.soundcloud.com/tracks/13654403,soundcloud:tracks:13654403,2,,https://wave.sndcdn.com/twnYuWuidfRm_m.json,2011-04-15T18:37:35Z,soundcloud:system-playlists:track-stations:13654403,track-stations:13654403,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImM1NjEzMDliLTc5YmMtNDEyMy05ZDBlLTliM2U0M2Q4OWE2ZSIsImlhdCI6MTY0NTY3NzU2Mn0.mwOS0uD63o83pCNC374q2W49oKK42naQMXxW3moc65E,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:13654403/2188b8d4-778a-4a33-b6d3-2a9ce69eb7b3/stream/hls', 'preset': 'mp3_0_0', 'duration': 66689, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:13654403/2188b8d4-778a-4a33-b6d3-2a9ce69eb7b3/stream/progressive', 'preset': 'mp3_0_0', 'duration': 66689, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000006143764-o63g33-large.jpg,,True,19.0,2011-04-05T21:52:22Z,"Never Gonna Give You App
Never Gonna Give You App
Never Gonna Give You App
What's App?
Never Gonna Give You App
Install a new App.. Haha
I need.. haha.. to shut down my app
Get a new app from..
Shut the f*ck app!
(Chorus)
Never Gonna Give You App
Never Gonna Give You App
Never Gonna Give You App
",True,79,76122,76122,all,Angstoustica,True,13122035,track,,2021-04-19T23:59:18Z,cc-by,14,never-gonna-give-you-app,https://soundcloud.com/eric/never-gonna-give-you-app,1348,True,,,,,1,,public,finished,True,,Never Gonna Give You App,single-track,https://api.soundcloud.com/tracks/13122035,soundcloud:tracks:13122035,2,,https://wave.sndcdn.com/bwEHPZJS6wVy_m.json,2011-04-05T21:52:22Z,soundcloud:system-playlists:track-stations:13122035,track-stations:13122035,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImZhZTliMWI3LWIzYjMtNDU5NS05MGY2LTgwM2NiZWZiMzFmMSIsImlhdCI6MTY0NTY3NzU2Mn0.Wu3iqW9C7RbFVxFBEFBzp8l2wCBobzz7iMyplpMH9QE,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:13122035/72c9021c-6988-4245-ac09-ac8d42efa8ed/stream/hls', 'preset': 'mp3_0_0', 'duration': 76122, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:13122035/72c9021c-6988-4245-ac09-ac8d42efa8ed/stream/progressive', 'preset': 'mp3_0_0', 'duration': 76122, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000006081252-1ds9a9-large.jpg,,True,6.0,2011-04-03T18:51:32Z,,True,35,20696,20696,all,,True,12999003,track,,2011-05-11T08:01:40Z,cc-by,2,amazing-restroom-ambiance-at,https://soundcloud.com/eric/amazing-restroom-ambiance-at,709,True,,,,,0,,public,finished,True,soundcloud:source=iphone-record geo:lat=52.499157 geo:lon=13.445349 foursquare:venue=568140,Amazing restroom ambiance at Due di Coppe,single-track,https://api.soundcloud.com/tracks/12999003,soundcloud:tracks:12999003,2,,https://wave.sndcdn.com/CWO0jUzEryFH_m.json,2011-04-03T18:51:32Z,soundcloud:system-playlists:track-stations:12999003,track-stations:12999003,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImQwYjZiOTI0LTQzOWYtNDMzNi05ZDM4LTE4ZjQzZmE1N2RjYiIsImlhdCI6MTY0NTY3NzU2Mn0.bnt7WtKzJfhtpbdQ0LAwlL06dmRoHF-kEbtaucUhymw,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:12999003/091c64bb-f0f1-4526-afbc-be5a4f95ecdd/stream/hls', 'preset': 'mp3_0_0', 'duration': 20696, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:12999003/091c64bb-f0f1-4526-afbc-be5a4f95ecdd/stream/progressive', 'preset': 'mp3_0_0', 'duration': 20696, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
https://i1.sndcdn.com/artworks-000005974774-7y295c-large.jpg,,True,5.0,2011-03-30T17:56:07Z,,True,28,23491,23491,all,,True,12789311,track,,2011-04-12T05:58:22Z,all-rights-reserved,2,paraplyerna-i-cherbourg-at,https://soundcloud.com/eric/paraplyerna-i-cherbourg-at,678,True,,,,,0,,public,finished,True,soundcloud:source=iphone-record geo:lat=59.331875 geo:lon=18.064030 foursquare:venue=195705,Paraplyerna i cherbourg at Stockholms Stadsteater,single-track,https://api.soundcloud.com/tracks/12789311,soundcloud:tracks:12789311,2,,https://wave.sndcdn.com/XsOJHBwfsZli_m.json,2011-03-30T17:56:07Z,soundcloud:system-playlists:track-stations:12789311,track-stations:12789311,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjRlMDU0N2U2LTQ2MmEtNDJlMS1iMWI3LTE0NjlkNTI1OTAwNiIsImlhdCI6MTY0NTY3NzU2Mn0.re5tNQt7PR0jV-npfjfYIQ-6BMi4VEQtFgkzCpOSkpA,NOT_APPLICABLE,ALLOW,2,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:12789311/fa497217-2692-475f-aa50-96e26ce2f2ce/stream/hls', 'preset': 'mp3_0_0', 'duration': 23491, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:12789311/fa497217-2692-475f-aa50-96e26ce2f2ce/stream/progressive', 'preset': 'mp3_0_0', 'duration': 23491, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-LQHwEEFP8SciWWEl-yGLHbw-large.jpg,Eric,45648,Eric Quidenus-Wahlforss,2,user,2020-07-21T08:17:59Z,Quidenus-Wahlforss,eric,https://soundcloud.com/eric,https://api.soundcloud.com/users/2,soundcloud:users:2,Eric 🔥,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:2,artist-stations:2,,,,,,,,
