,artwork_url,caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,publisher_metadata,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy,userid,media.transcodings,user.avatar_url,user.first_name,user.followers_count,user.full_name,user.id,user.kind,user.last_modified,user.last_name,user.permalink,user.permalink_url,user.uri,user.urn,user.username,user.verified,user.city,user.country_code,user.badges.pro,user.badges.pro_unlimited,user.badges.verified,user.station_urn,user.station_permalink,publisher_metadata.id,publisher_metadata.urn,publisher_metadata.artist,publisher_metadata.contains_music,publisher_metadata.isrc,publisher_metadata.album_title,publisher_metadata.writer_composer,publisher_metadata.publisher,publisher_metadata.release_title,publisher_metadata.iswc
58,https://i1.sndcdn.com/artworks-000225697640-0tvrf8-large.jpg,,True,0.0,2017-05-30T18:07:07Z,"More Than 5 Hours Of Personal Field Recordings at Benirras and other Places. Ibiza 2010 -2013, Collected & Remastered 2017 by Genuine Sounds / Silent Ibiza",False,0.0,80098,80098,all,Album Preview,False,325225310,track,,2018-01-04T14:21:59Z,all-rights-reserved,8.0,the_benirras_drum_sessions_1_album_preview,https://soundcloud.com/crszpl/the_benirras_drum_sessions_1_album_preview,495.0,True,,,https://genuinesounds.bandcamp.com/album/the-benirras-drum-sessions-1,,2,,public,finished,True,"Live Djembe Benirras Ibiza ""Field recording"" Beach Sea Session Drumming ""Genuine "" ""Chris Zippel""",Silent Ibiza - The Benirras Drum Sessions - Audio Preview ( Album 5 Hours Long),single-track,https://api.soundcloud.com/tracks/325225310,soundcloud:tracks:325225310,88,,https://wave.sndcdn.com/tSuh7oBVXgDp_m.json,2017-06-02T21:41:38Z,soundcloud:system-playlists:track-stations:325225310,track-stations:325225310,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjBmZWFkZjE1LWRjMDItNDgwNy1iY2ZhLWUyNmNhZmNkMzhiZSIsImlhdCI6MTY0NTc5MDI1OX0.qg1gotgNiARJMzsff5JHkfndGwFgSt_jElPld53-Pq4,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:325225310/6fd9f12f-5c3a-4605-8d5c-b9a4719a6b05/stream/hls', 'preset': 'mp3_0_0', 'duration': 80098, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:325225310/6fd9f12f-5c3a-4605-8d5c-b9a4719a6b05/stream/progressive', 'preset': 'mp3_0_0', 'duration': 80098, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:325225310/be131f5c-4ee5-43b4-8cc0-9ec1c2889098/stream/hls', 'preset': 'opus_0_0', 'duration': 80098, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,325225310.0,soundcloud:tracks:325225310,,False,,Benirras Drum Sessions 1,,,,
59,https://i1.sndcdn.com/artworks-000200702690-bsp55f-large.jpg,,True,6.0,2016-12-31T15:09:39Z,This was part of a tribute remix album for Martin Böttcher /  2002,False,0.0,418363,418363,all,Ambient Groove,False,300331903,track,,2017-04-03T04:45:12Z,all-rights-reserved,58.0,old-shatterhand-melodie-chris-zippel-12-inch-mix-2002,https://soundcloud.com/crszpl/old-shatterhand-melodie-chris-zippel-12-inch-mix-2002,2022.0,True,,FcBk,https://www.facebook.com/chris.zippel,2002-12-21T00:00:00Z,12,,public,finished,True,"""karl may "" winnetou genuine ""martin bötcher"" indianer cowboy Classical","Old Shatterhand Melodie (Chris Zippel Genuine Mix, 2002)",single-track,https://api.soundcloud.com/tracks/300331903,soundcloud:tracks:300331903,88,,https://wave.sndcdn.com/cZfhQdCtQ0j1_m.json,2016-12-31T15:21:15Z,soundcloud:system-playlists:track-stations:300331903,track-stations:300331903,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjM0N2UyMmVmLTMzZGUtNGViOS05MDNjLWJkMzQ5YTUzZTUwYSIsImlhdCI6MTY0NTc5MDI1OX0.01aJQrPObnUrolUP8adwTU-xx87RGHBtnqPSD5QlEMk,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:300331903/7702e430-f92d-45d4-9c1e-107acbeba277/stream/hls', 'preset': 'mp3_0_0', 'duration': 418363, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:300331903/7702e430-f92d-45d4-9c1e-107acbeba277/stream/progressive', 'preset': 'mp3_0_0', 'duration': 418363, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:300331903/ad1e2141-4958-4f9a-b3a0-85b549534e46/stream/hls', 'preset': 'opus_0_0', 'duration': 418363, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,300331903.0,soundcloud:tracks:300331903,,,,,,,,
60,https://i1.sndcdn.com/artworks-000191570426-rfyuvf-large.jpg,,True,0.0,2016-11-01T11:43:10Z,,False,0.0,47677,47677,all,Triphop,False,290948761,track,,2018-01-04T14:21:57Z,all-rights-reserved,8.0,rain-rankestrasse,https://soundcloud.com/crszpl/rain-rankestrasse,537.0,True,,,,,0,,public,finished,True,,Regen Rankestrasse,single-track,https://api.soundcloud.com/tracks/290948761,soundcloud:tracks:290948761,88,,https://wave.sndcdn.com/oBvMYVMfdDHk_m.json,2016-11-01T11:57:52Z,soundcloud:system-playlists:track-stations:290948761,track-stations:290948761,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijc4Njg4ZWE1LWMyN2UtNGE4Yi04MjM4LWViY2E1N2FjOTk2MSIsImlhdCI6MTY0NTc5MDI1OX0.66wiPmWZaQ64EH779O6CHc9riAuMl14OFISB2vGL0Wk,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:290948761/5859f52a-b2bd-42d5-a237-2d260d467619/stream/hls', 'preset': 'mp3_0_0', 'duration': 47677, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:290948761/5859f52a-b2bd-42d5-a237-2d260d467619/stream/progressive', 'preset': 'mp3_0_0', 'duration': 47677, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:290948761/62ea6326-0fb8-47a1-aa5e-50dcb91a21da/stream/hls', 'preset': 'opus_0_0', 'duration': 47677, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,290948761.0,soundcloud:tracks:290948761,,,,,,,,
61,https://i1.sndcdn.com/artworks-000180694210-dl600h-large.jpg,,True,18.0,2016-09-04T20:34:07Z,First Hour of the set,False,0.0,4784512,4784512,all,Deep House,False,281381034,track,,2020-12-10T08:08:06Z,all-rights-reserved,66.0,chriszippel-melchhof-festival-first-hour-only,https://soundcloud.com/crszpl/chriszippel-melchhof-festival-first-hour-only,2155.0,True,,,,,13,,public,finished,True,,CHRISZIPPEL : Melchhof Festival (First Hour),single-track,https://api.soundcloud.com/tracks/281381034,soundcloud:tracks:281381034,88,,https://wave.sndcdn.com/rLJUJj550htB_m.json,2016-09-05T10:19:20Z,soundcloud:system-playlists:track-stations:281381034,track-stations:281381034,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjQ4OGIwYjYwLWUyMWItNGY2OS04YTMwLWQ3N2QyYjQ2Y2NiYSIsImlhdCI6MTY0NTc5MDI1OX0.L4zMDPCFFZd3rxwQp_XBaAMiq6OoiKjHw_edKJHTJu4,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:281381034/45aca2fe-e0f3-4c17-8e73-52d17d2b9e08/stream/hls', 'preset': 'mp3_0_0', 'duration': 4784512, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:281381034/45aca2fe-e0f3-4c17-8e73-52d17d2b9e08/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4784512, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,281381034.0,soundcloud:tracks:281381034,,,,,,,,
62,https://i1.sndcdn.com/artworks-000180442182-n60lce-large.jpg,,True,31.0,2016-09-02T17:06:56Z,,True,235.0,4574495,4574495,all,"Deep, Electro, Tech House",True,281087529,track,,2020-12-10T08:08:06Z,all-rights-reserved,170.0,chriszippel-sacred-garden-2016,https://soundcloud.com/crszpl/chriszippel-sacred-garden-2016,4085.0,True,,,,,34,,public,finished,True,,Sacred Garden Festival,single-track,https://api.soundcloud.com/tracks/281087529,soundcloud:tracks:281087529,88,,https://wave.sndcdn.com/h0UpzmSD76dm_m.json,2016-09-02T17:55:58Z,soundcloud:system-playlists:track-stations:281087529,track-stations:281087529,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjQyMjRkZmFkLTkwNzAtNDhjMC1hNzdhLTUxZDQ2ZWU1ZmI4ZSIsImlhdCI6MTY0NTc5MDI1OX0.UXz9o17Iajei0PKT43K9jHIUq3dOuBYcBdYzPj2dEtk,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:281087529/0f4d151a-ae6d-4532-866e-75217b408d0d/stream/hls', 'preset': 'mp3_0_0', 'duration': 4574495, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:281087529/0f4d151a-ae6d-4532-866e-75217b408d0d/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4574495, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,281087529.0,soundcloud:tracks:281087529,,,,,,,,
63,https://i1.sndcdn.com/artworks-000175956645-toexxl-large.jpg,,True,1.0,2016-08-11T17:58:06Z,this is what happens when you mashup 90s flavor at the Garbicz! :) Ewald Klassen @ Piano in the beginning,False,0.0,54103,54103,all,Techno,False,277841240,track,,2018-10-10T15:53:27Z,all-rights-reserved,18.0,90ties-mashup,https://soundcloud.com/crszpl/90ties-mashup,2013.0,True,,,,,1,,public,finished,True,"""venus primitiva"" 90 garbicz ""ewald klassen""",90ties Mashup @ Garbicz,single-track,https://api.soundcloud.com/tracks/277841240,soundcloud:tracks:277841240,88,,https://wave.sndcdn.com/YxWfy65bctE9_m.json,2016-08-11T18:52:41Z,soundcloud:system-playlists:track-stations:277841240,track-stations:277841240,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImY2M2Y5YTMxLWYzNjQtNDk0OS05NGY2LTdhNDQyYTZlZWFlNCIsImlhdCI6MTY0NTc5MDI1OX0.Q9RuWtvddDx0Gd3JEGOqEvsSeTINm-_NtzGLEq9uO6E,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:277841240/4385ab4e-fb34-4d19-a6d4-cdf2e7b30df0/stream/hls', 'preset': 'mp3_0_0', 'duration': 54103, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:277841240/4385ab4e-fb34-4d19-a6d4-cdf2e7b30df0/stream/progressive', 'preset': 'mp3_0_0', 'duration': 54103, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:277841240/e107f9fe-9a53-43a8-a470-6dc6a0be16d7/stream/hls', 'preset': 'opus_0_0', 'duration': 54103, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,277841240.0,soundcloud:tracks:277841240,,,,,,,,
64,https://i1.sndcdn.com/artworks-000173100847-cmekue-large.jpg,,True,23.0,2016-07-23T17:46:46Z,Chillout Tent Night Set - Antaris 2016,True,236.0,6029442,6029442,all,Deep House,True,275035406,track,,2016-07-24T16:40:01Z,all-rights-reserved,116.0,chris-zippel-chillout-tent-night-set-antaris-2016,https://soundcloud.com/crszpl/chris-zippel-chillout-tent-night-set-antaris-2016,3085.0,True,,Bandcamp,https://genuinesounds.bandcamp.com,,10,,public,finished,True,"""Tech House, Deep House""",Chris Zippel - Chillout Tent Night Set - Antaris 2016,single-track,https://api.soundcloud.com/tracks/275035406,soundcloud:tracks:275035406,88,,https://wave.sndcdn.com/sHjnRGpqh6kD_m.json,2016-07-23T18:03:45Z,soundcloud:system-playlists:track-stations:275035406,track-stations:275035406,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjBmMGM3YTUzLWYwM2ItNDE1NC05YzQ0LTczOGFmMTNkOTc1NiIsImlhdCI6MTY0NTc5MDI1OX0.zLlJkQCbLSvSnq5AgNvrxRxPrRPFjp6jn_F94sY2BKk,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:275035406/915f23fb-5899-46f6-8707-750cf1652bf5/stream/hls', 'preset': 'mp3_0_0', 'duration': 6029442, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:275035406/915f23fb-5899-46f6-8707-750cf1652bf5/stream/progressive', 'preset': 'mp3_0_0', 'duration': 6029442, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,275035406.0,soundcloud:tracks:275035406,Chris Zippel,,,Antaris 2016,,,,
65,https://i1.sndcdn.com/artworks-000173089291-he4te4-large.jpg,,True,13.0,2016-07-23T16:18:14Z,Morning Deep House Set- Antaris 2016,True,191.0,4781326,4781326,all,Deep House,True,275025450,track,,2021-08-18T02:53:40Z,all-rights-reserved,108.0,crucible-morning-deep-house-set-antaris-2016,https://soundcloud.com/crszpl/crucible-morning-deep-house-set-antaris-2016,3122.0,True,,,https://genuinesounds.bandcamp.com,,12,,public,finished,True,"""Deep House""",Crucible - 117 BPM Morning Deep House Set- Antaris 2016,single-track,https://api.soundcloud.com/tracks/275025450,soundcloud:tracks:275025450,88,,https://wave.sndcdn.com/ePkrhH2lVHgB_m.json,2016-07-23T17:36:28Z,soundcloud:system-playlists:track-stations:275025450,track-stations:275025450,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImQ3ZjkyMzE4LWNiOTgtNGUyNi04OGViLTU1YWY1ZDI2MDliMSIsImlhdCI6MTY0NTc5MDI1OX0.Per4b-hNk2k-4-bq1DpcbP67dLszkJ0xP30n4PzKO5k,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:275025450/30a3b148-3add-4498-a7e5-df05d431fe4c/stream/hls', 'preset': 'mp3_0_0', 'duration': 4781326, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:275025450/30a3b148-3add-4498-a7e5-df05d431fe4c/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4781326, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,275025450.0,soundcloud:tracks:275025450,Crucible,False,,Antaris 2016,,,,
66,https://i1.sndcdn.com/artworks-000162423869-zbz4gq-large.jpg,,True,31.0,2016-05-11T21:41:06Z,The ON! Show Party,True,123.0,6605497,6605497,all,Deep House,True,263675703,track,,2017-03-14T09:36:26Z,all-rights-reserved,115.0,chris-zippel-rummels-bucht-berlin-the-on-show,https://soundcloud.com/crszpl/chris-zippel-rummels-bucht-berlin-the-on-show,2715.0,True,,FB,https://www.facebook.com/chriszippelmusic,,16,,public,finished,True,CHRIS ZIPPEL @ BERLIN / THE ON! SHOW,"CHRIS ZIPPEL @ THE ON! SHOW / BUCHT, BERLIN",single-track,https://api.soundcloud.com/tracks/263675703,soundcloud:tracks:263675703,88,,https://wave.sndcdn.com/NCAW892stJTf_m.json,2016-05-11T22:06:35Z,soundcloud:system-playlists:track-stations:263675703,track-stations:263675703,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImFiODNhOGExLTkzNDUtNDA1NC05MDU0LTNiYjFiMjdmZTE3OSIsImlhdCI6MTY0NTc5MDI1OX0.XaBslfI_FaOVFZ3-6fcE-leWOsZRqn3YZqeVoDkCcy0,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:263675703/554789a6-39b3-4757-99cc-5667d72adcd4/stream/hls', 'preset': 'mp3_0_0', 'duration': 6605497, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:263675703/554789a6-39b3-4757-99cc-5667d72adcd4/stream/progressive', 'preset': 'mp3_0_0', 'duration': 6605497, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,263675703.0,soundcloud:tracks:263675703,,,,,,,,
67,https://i1.sndcdn.com/artworks-000153383791-60gzi1-large.jpg,,True,19.0,2016-03-20T13:03:01Z,"Club Mate Presents Berlin Techno / Opening Gig Sushi Point / Ibiza
",True,104.0,6811910,6811910,all,Deep House,True,253487382,track,,2017-03-23T15:06:38Z,all-rights-reserved,59.0,chris-zippel-sushi-point-ibiza-16032016,https://soundcloud.com/crszpl/chris-zippel-sushi-point-ibiza-16032016,1423.0,True,,Facebook,https://www.facebook.com/chriszippelmusic,,12,,public,finished,True,"""Sis, Namito, Alex Kennon, Sushi Point , Ibiza , Club Mate,"" ""Opening, Deephouse, Techhouse""","CHRIS ZIPPEL @ SUSHI POINT,  IBIZA 16.03.16",single-track,https://api.soundcloud.com/tracks/253487382,soundcloud:tracks:253487382,88,,https://wave.sndcdn.com/tNEw47r4bb1j_m.json,2016-03-20T13:27:39Z,soundcloud:system-playlists:track-stations:253487382,track-stations:253487382,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImRlNGE0ZDBhLTNhZTctNDA2OS05ODlkLTQzODhlZTAyZjI2MiIsImlhdCI6MTY0NTc5MDI1OX0.7mIEfAqYhtABztQc8zgnEvo7302Ls5TLpOoG3oFmuHE,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:253487382/9bdd548d-2259-4014-9d62-a0b098bc119e/stream/hls', 'preset': 'mp3_0_0', 'duration': 6811910, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:253487382/9bdd548d-2259-4014-9d62-a0b098bc119e/stream/progressive', 'preset': 'mp3_0_0', 'duration': 6811910, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,253487382.0,soundcloud:tracks:253487382,,,,,,,,
68,https://i1.sndcdn.com/artworks-000144860338-9fup15-large.jpg,,True,0.0,2016-01-27T23:07:39Z,,False,0.0,45117,45117,all,Insight,False,244131630,track,,2016-01-27T23:12:54Z,all-rights-reserved,15.0,happiness,https://soundcloud.com/crszpl/happiness,665.0,True,,,,,3,,public,finished,True,Spoken movie,It Was Happiness..,single-track,https://api.soundcloud.com/tracks/244131630,soundcloud:tracks:244131630,88,,https://wave.sndcdn.com/xNMj6o2Yi3DW_m.json,2016-01-27T23:12:54Z,soundcloud:system-playlists:track-stations:244131630,track-stations:244131630,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImExMTA3OGExLTQ5ZjUtNGYwMC1hMmQwLTYyZmEzM2E4ZmQ3MCIsImlhdCI6MTY0NTc5MDI1OX0.qTUeJ6BS10dWDhJ24vL8OonkVpDuKbsCGDmiVNl6YE0,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:244131630/f47e2e49-1fe0-459d-8ef9-c59f0da0b5d3/stream/hls', 'preset': 'mp3_0_0', 'duration': 45117, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:244131630/f47e2e49-1fe0-459d-8ef9-c59f0da0b5d3/stream/progressive', 'preset': 'mp3_0_0', 'duration': 45117, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
