created_at,kind,id,track.artwork_url,track.caption,track.commentable,track.comment_count,track.created_at,track.description,track.downloadable,track.download_count,track.duration,track.full_duration,track.embeddable_by,track.genre,track.has_downloads_left,track.id,track.kind,track.label_name,track.last_modified,track.license,track.likes_count,track.permalink,track.permalink_url,track.playback_count,track.public,track.publisher_metadata.id,track.publisher_metadata.urn,track.publisher_metadata.contains_music,track.purchase_title,track.purchase_url,track.release_date,track.reposts_count,track.secret_token,track.sharing,track.state,track.streamable,track.tag_list,track.title,track.track_format,track.uri,track.urn,track.user_id,track.visuals,track.waveform_url,track.display_date,track.media.transcodings,track.station_urn,track.station_permalink,track.track_authorization,track.monetization_model,track.policy,track.user.avatar_url,track.user.first_name,track.user.followers_count,track.user.full_name,track.user.id,track.user.kind,track.user.last_modified,track.user.last_name,track.user.permalink,track.user.permalink_url,track.user.uri,track.user.urn,track.user.username,track.user.verified,track.user.city,track.user.country_code,track.user.badges.pro,track.user.badges.pro_unlimited,track.user.badges.verified,track.user.station_urn,track.user.station_permalink,track.publisher_metadata.artist,track.publisher_metadata.album_title,track.publisher_metadata.upc_or_ean,track.publisher_metadata.isrc,track.publisher_metadata.explicit,track.publisher_metadata.p_line,track.publisher_metadata.p_line_for_display,track.publisher_metadata.c_line,track.publisher_metadata.c_line_for_display,track.publisher_metadata.writer_composer,track.publisher_metadata.release_title,track.publisher_metadata.publisher,track.publisher_metadata,track.visuals.urn,track.visuals.enabled,track.visuals.visuals,track.visuals.tracking,track.publisher_metadata.iswc
2021-04-21T15:37:59Z,like,8,https://i1.sndcdn.com/artworks-5XtylkarwihH-0-large.jpg,,True,344.0,2016-03-20T14:40:52Z,,False,0.0,30000,279353,all,Alternative Rock,False,253501350,track,Asthmatic Kitty,2022-02-10T13:19:01Z,all-rights-reserved,9718.0,fourth-of-july,https://soundcloud.com/sufjan-stevens/fourth-of-july,488928.0,True,253501350.0,soundcloud:tracks:253501350,True,,,2015-03-31T00:00:00Z,133,,public,finished,True,"""Folk & Singer-Songwriter""",Fourth of July,single-track,https://api.soundcloud.com/tracks/253501350,soundcloud:tracks:253501350,208017716,,https://wave.sndcdn.com/BAbV6ZTltgZU_m.json,2015-03-31T00:00:00Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:253501350/13a4b467-18d0-4413-8084-089edd236ba6/preview/hls', 'preset': 'mp3_0_1', 'duration': 30000, 'snipped': True, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:253501350/13a4b467-18d0-4413-8084-089edd236ba6/preview/progressive', 'preset': 'mp3_0_1', 'duration': 30000, 'snipped': True, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:253501350,track-stations:253501350,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImI1OTI3NGM3LThiMTEtNDJlMC05ZTUzLWNjMTVmZGE2ZWMxOCIsImlhdCI6MTY0NDg0NjkzN30.SHbcjk8vun3QIqLAKk3Ff5YCpvcDQ7oPfesFu7vnaNk,NOT_APPLICABLE,SNIP,https://i1.sndcdn.com/avatars-000212313545-pm9qdy-large.jpg,,19200,,208017716,user,2020-11-19T16:28:04Z,,sufjan-stevens,https://soundcloud.com/sufjan-stevens,https://api.soundcloud.com/users/208017716,soundcloud:users:208017716,Sufjan Stevens,True,,,False,False,True,soundcloud:system-playlists:artist-stations:208017716,artist-stations:208017716,Sufjan Stevens,Carrie & Lowell,656605609966,US64G1509906,False,2015 Asthmatic Kitty Records,℗ 2015 Asthmatic Kitty Records,2015 Asthmatic Kitty Records,© 2015 Asthmatic Kitty Records,,Fourth of July,,,,,,,
2021-04-10T07:22:33Z,like,8,https://i1.sndcdn.com/artworks-2VSGHsqTCBck-0-large.jpg,,True,55.0,2020-07-27T16:53:58Z,,False,0.0,204669,204669,all,Reggae,False,865454422,track,In.Digg.Nation Collective/Six Course Music/RCA Records,2021-10-19T05:22:01Z,all-rights-reserved,2211.0,mango,https://soundcloud.com/sevanasiren/mango,120085.0,True,865454422.0,soundcloud:tracks:865454422,True,,,2020-07-31T00:00:00Z,90,,public,finished,True,,Mango,single-track,https://api.soundcloud.com/tracks/865454422,soundcloud:tracks:865454422,35717933,,https://wave.sndcdn.com/QHBTiXXxk2wj_m.json,2020-07-31T00:00:00Z,[],soundcloud:system-playlists:track-stations:865454422,track-stations:865454422,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImI5NjYwMTQ3LTU0M2MtNDMzMi1iNWY4LTUwMWMzODczZGM3ZCIsImlhdCI6MTY0NDg0NjkzN30.-Ac_N0TZSGxGn8HLSmAK9Ys7DyAbcTVktqLze0_Ru_Y,NOT_APPLICABLE,BLOCK,https://i1.sndcdn.com/avatars-ttj2DdwFLI4uqwgQ-5ctp2w-large.jpg,Sevana,6341,Sevana,35717933,user,2020-12-16T20:57:12Z,,sevanasiren,https://soundcloud.com/sevanasiren,https://api.soundcloud.com/users/35717933,soundcloud:users:35717933,Sevana Siren,True,Kingston,JM,False,False,True,soundcloud:system-playlists:artist-stations:35717933,artist-stations:35717933,Sevana,Be Somebody,886448483632,USRC12002162,False,"(P) 2020 In.Digg.Nation Collective under exclusive license RCA Records, a division of Sony Music Entertainment","℗ 2020 In.Digg.Nation Collective under exclusive license RCA Records, a division of Sony Music Entertainment",,,"Oje Ollivierre, Jean-Andre Lawrence, Oliver Sebastian Rodigan, Ronald Banful",Mango,,,,,,,
2021-03-04T11:56:18Z,like,8,https://i1.sndcdn.com/artworks-PAInhGqMmBn2-0-large.jpg,,True,33840.0,2020-07-01T22:14:52Z,,False,0.0,30000,160026,all,Hip Hop,False,850506619,track,,2022-02-14T08:49:41Z,all-rights-reserved,653155.0,what-you-know-bout-love,https://soundcloud.com/biggavelipro/what-you-know-bout-love,48852096.0,True,850506619.0,soundcloud:tracks:850506619,True,,,2020-07-03T00:00:00Z,9770,,public,finished,True,,Pop Smoke - What You Know Bout Love,single-track,https://api.soundcloud.com/tracks/850506619,soundcloud:tracks:850506619,35598277,,https://wave.sndcdn.com/z2dZlDtb8Anb_m.json,2020-07-03T00:00:00Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:850506619/cdf09b39-2815-4754-9cda-0d9137889242/preview/hls', 'preset': 'mp3_0_1', 'duration': 30000, 'snipped': True, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:850506619/cdf09b39-2815-4754-9cda-0d9137889242/preview/progressive', 'preset': 'mp3_0_1', 'duration': 30000, 'snipped': True, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:850506619,track-stations:850506619,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijc5YzFiODMwLWMxYTMtNGUwYi1hZGZiLWJiOWQ3ZTcxMzQzNSIsImlhdCI6MTY0NDg0NjkzN30.MdamkQ4G1RPAbM-8p4U80BkjFFvi2saN5glc-_V7gdc,NOT_APPLICABLE,SNIP,https://i1.sndcdn.com/avatars-4PPX3dzpZEKH4clx-Lxi07g-large.jpg,POP,857219,POP SMOKE,35598277,user,2021-07-20T15:20:23Z,SMOKE,biggavelipro,https://soundcloud.com/biggavelipro,https://api.soundcloud.com/users/35598277,soundcloud:users:35598277,POP SMOKE,True,Canarsie,US,False,False,True,soundcloud:system-playlists:artist-stations:35598277,artist-stations:35598277,Pop Smoke,Shoot For The Stars Aim For The Moon,00602507456573,USUM72013339,True,"Victor Victor Worldwide; ℗ 2020 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","℗ Victor Victor Worldwide; ℗ 2020 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","© 2020 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","© 2020 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide",Tashim Zene,Pop Smoke - What You Know Bout Love,,,,,,,
2021-03-04T10:39:32Z,like,8,https://i1.sndcdn.com/artworks-awvIDe0JkmFx-0-large.jpg,,True,3857.0,2021-02-19T07:16:07Z,,False,0.0,30000,171938,all,Hip Hop,False,988633471,track,,2022-02-10T12:16:11Z,all-rights-reserved,107303.0,pop-smoke-ap,https://soundcloud.com/biggavelipro/pop-smoke-ap,7063577.0,True,988633471.0,soundcloud:tracks:988633471,True,,,2021-02-26T00:00:00Z,2336,,public,finished,True,,Pop Smoke - AP (Music from the film Boogie),single-track,https://api.soundcloud.com/tracks/988633471,soundcloud:tracks:988633471,35598277,,https://wave.sndcdn.com/I3oiZF2evB1E_m.json,2021-02-26T00:00:00Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:988633471/c4480b2b-9ab8-44ae-8612-0d15ff80d6a8/preview/hls', 'preset': 'mp3_0_1', 'duration': 30000, 'snipped': True, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:988633471/c4480b2b-9ab8-44ae-8612-0d15ff80d6a8/preview/progressive', 'preset': 'mp3_0_1', 'duration': 30000, 'snipped': True, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:988633471,track-stations:988633471,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjBiYzA4NmVhLWMzZWEtNDI4OS1hMTBlLTEyZjRlY2MwNzJjOCIsImlhdCI6MTY0NDg0NjkzN30.zxxXbGm8ntsWaIIXegdFhy8UGZtduQ9nO7GyC8e-CNk,NOT_APPLICABLE,SNIP,https://i1.sndcdn.com/avatars-4PPX3dzpZEKH4clx-Lxi07g-large.jpg,POP,857219,POP SMOKE,35598277,user,2021-07-20T15:20:23Z,SMOKE,biggavelipro,https://soundcloud.com/biggavelipro,https://api.soundcloud.com/users/35598277,soundcloud:users:35598277,POP SMOKE,True,Canarsie,US,False,False,True,soundcloud:system-playlists:artist-stations:35598277,artist-stations:35598277,Pop Smoke,AP,00602435831824,USUM72102409,True,"Victor Victor Worldwide; ℗ 2021 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","℗ Victor Victor Worldwide; ℗ 2021 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","© 2021 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","© 2021 Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide","Ricardo Lamarre, Andre Loblack",Pop Smoke - AP (Music from the film Boogie),,,,,,,
2021-02-15T21:02:39Z,like,8,https://i1.sndcdn.com/artworks-0pQkFPN0oVUj-0-large.jpg,,True,2.0,2018-04-14T04:05:38Z,,False,0.0,401095,401095,all,R&B,False,429481254,track,Arista/Legacy,2020-05-16T21:41:55Z,all-rights-reserved,179.0,jump-to-it-2,https://soundcloud.com/arethafranklin/jump-to-it-2,8840.0,True,429481254.0,soundcloud:tracks:429481254,True,,,1982-05-01T00:00:00Z,12,,public,finished,True,,Jump to It,single-track,https://api.soundcloud.com/tracks/429481254,soundcloud:tracks:429481254,173803464,,https://wave.sndcdn.com/Y0D5Wm7bhB5j_m.json,1982-05-01T00:00:00Z,[],soundcloud:system-playlists:track-stations:429481254,track-stations:429481254,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImJlMGIzMTAyLWYxNzYtNDczZS1iZmY0LWYxNjc1YWU4MTc0MyIsImlhdCI6MTY0NDg0NjkzN30.KaIqMXODeuTwn-ihty_4tQjgju-bW5R8zD-MABRaOPM,NOT_APPLICABLE,BLOCK,https://a1.sndcdn.com/images/default_avatar_large.png,,6809,,173803464,user,2017-01-02T00:01:35Z,,arethafranklin,https://soundcloud.com/arethafranklin,https://api.soundcloud.com/users/173803464,soundcloud:users:173803464,Aretha Franklin,False,,,False,False,False,soundcloud:system-playlists:artist-stations:173803464,artist-stations:173803464,Aretha Franklin,Jump to It (Expanded Edition),886446990934,USAR10300059,False,(P) 1982 Arista Records LLC,℗ 1982 Arista Records LLC,,,,Jump to It,,,,,,,
2021-02-13T15:52:30Z,like,8,https://i1.sndcdn.com/artworks-000210980274-p4h0q0-large.jpg,,True,0.0,2017-03-05T21:50:13Z,,False,0.0,232067,232067,all,Ambiance,False,310880114,track,,2017-03-05T21:50:14Z,all-rights-reserved,50.0,maya-lait-de-coco-dub,https://soundcloud.com/maximealexiu/maya-lait-de-coco-dub,1614.0,True,310880114.0,soundcloud:tracks:310880114,,,,,4,,public,finished,True,,Maya - Lait De Coco (Dub),single-track,https://api.soundcloud.com/tracks/310880114,soundcloud:tracks:310880114,76145831,,https://wave.sndcdn.com/n5GdxB3Fjxgh_m.json,2017-03-05T21:50:13Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:310880114/98e5debb-fcab-4fe3-b9af-7c64972cae01/stream/hls', 'preset': 'mp3_0_0', 'duration': 232067, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:310880114/98e5debb-fcab-4fe3-b9af-7c64972cae01/stream/progressive', 'preset': 'mp3_0_0', 'duration': 232067, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:310880114/d66c4d13-5710-403c-99e5-6389e1326c37/stream/hls', 'preset': 'opus_0_0', 'duration': 232067, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:310880114,track-stations:310880114,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjllMDk0ZTJkLTI5N2UtNDhiMi1iM2UxLTcwMTA0NDNmOTQxMiIsImlhdCI6MTY0NDg0NjkzN30.3pCKahWWnOxrs5xIHR5PMOarKFR59sQE0nItTF6MgKM,NOT_APPLICABLE,ALLOW,https://i1.sndcdn.com/avatars-SCrr6pXazUwCPE6U-SXZ2RQ-large.jpg,,85,,76145831,user,2020-02-12T22:20:50Z,,maximealexiu,https://soundcloud.com/maximealexiu,https://api.soundcloud.com/users/76145831,soundcloud:users:76145831,MaximeAlexiu,False,,,False,False,False,soundcloud:system-playlists:artist-stations:76145831,artist-stations:76145831,,,,,,,,,,,,,,,,,,
2021-01-30T08:48:19Z,like,8,https://i1.sndcdn.com/artworks-000284970797-70ewex-large.jpg,,True,738.0,2018-01-14T07:18:58Z,,False,0.0,320447,320447,all,Classical,False,383347202,track,,2022-02-12T07:36:06Z,all-rights-reserved,31999.0,frank-ocean-at-your-best-you-are-love,https://soundcloud.com/donovanfreer188/frank-ocean-at-your-best-you-are-love,1247124.0,True,383347202.0,soundcloud:tracks:383347202,,,,,943,,public,finished,True,Opera,Frank Ocean- At Your Best (You Are Love),single-track,https://api.soundcloud.com/tracks/383347202,soundcloud:tracks:383347202,147314536,,https://wave.sndcdn.com/BKpM1qlEEqz8_m.json,2018-01-14T07:18:58Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:383347202/32bee9ae-b59b-4bec-b06f-7c0c084ff7ae/stream/hls', 'preset': 'mp3_0_0', 'duration': 320447, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:383347202/32bee9ae-b59b-4bec-b06f-7c0c084ff7ae/stream/progressive', 'preset': 'mp3_0_0', 'duration': 320447, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:383347202/87a6508f-1939-4c0c-b255-17d7fbff4acb/stream/hls', 'preset': 'opus_0_0', 'duration': 320447, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:383347202,track-stations:383347202,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjdmNDE1M2NjLTM0NjctNDhmOS1iZWY4LWY3MzM3NmQxYjU5MiIsImlhdCI6MTY0NDg0NjkzN30.K5mKGzxjxNXInS5GQM2uGaT_rCvrcuxlpWlkqQM-1QM,NOT_APPLICABLE,ALLOW,https://i1.sndcdn.com/avatars-ZDILGRSVgc2uvr2B-tyXAkQ-large.jpg,,1362,,147314536,user,2021-07-03T07:29:49Z,,donovanfreer188,https://soundcloud.com/donovanfreer188,https://api.soundcloud.com/users/147314536,soundcloud:users:147314536,Don Michael,False,"chico, ca.",,False,False,False,soundcloud:system-playlists:artist-stations:147314536,artist-stations:147314536,Frank Ocean,Endless,,,,,,,,,,,,,,,,
2021-01-27T09:45:58Z,like,8,,,True,14.0,2011-01-23T19:23:08Z,Blinding NY House - proper,False,0.0,476000,476000,all,House,False,9522483,track,,2016-06-06T04:55:30Z,all-rights-reserved,608.0,blaze-how-deep-is-your-love-danny-krivit-re-edit,https://soundcloud.com/odysseypromotions/blaze-how-deep-is-your-love-danny-krivit-re-edit,22093.0,True,,,,,,,43,,public,finished,True,,Blaze - How Deep Is Your Love (Danny Krivit re-edit),single-track,https://api.soundcloud.com/tracks/9522483,soundcloud:tracks:9522483,267986,,https://wave.sndcdn.com/Eul07E3s6Gs6_m.json,2011-01-23T19:23:08Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:9522483/06e4d915-88dd-45ef-b686-e99a49d68f0c/stream/hls', 'preset': 'mp3_0_0', 'duration': 476000, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:9522483/06e4d915-88dd-45ef-b686-e99a49d68f0c/stream/progressive', 'preset': 'mp3_0_0', 'duration': 476000, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:9522483,track-stations:9522483,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijc3MTgxNjUwLWJiZGMtNDlhYy04Njk0LWZmMTg2OGJjZjUwYSIsImlhdCI6MTY0NDg0NjkzN30.sCUqlYr4vyLS1u95C36-y7zLEX9OuT3DhWmusCyjIdU,NOT_APPLICABLE,ALLOW,https://i1.sndcdn.com/avatars-000002315075-4txoqv-large.jpg,,522,,267986,user,2021-02-21T07:45:55Z,,odysseypromotions,https://soundcloud.com/odysseypromotions,https://api.soundcloud.com/users/267986,soundcloud:users:267986,Odyssey Promotions,False,,,False,False,False,soundcloud:system-playlists:artist-stations:267986,artist-stations:267986,,,,,,,,,,,,,,,,,,
2021-01-07T22:57:54Z,like,8,https://i1.sndcdn.com/artworks-kStsKakUoacOFICF-5MLsEA-large.jpg,,True,15.0,2021-01-06T02:24:13Z,"112 KBPS FILES - DON'T BE A DUNCE!

Israeli DJ and collector https://soundcloud.com/eladomusica makes his debut on RNT with a pack of impossibly rare edit heat! A relative newcomer to the scene, Elado made some waves recently with a stunning entry on Eddie C’s Red Motorbike, and he’s clearly no novice when it comes to digging as this exceptional pack of tunes shows. With rarefied material ranging from Africa, India and the Mideast, Elado works these 4 tunes with a careful editor’s touch, nipping and tucking only where necessary to let the incredible source selections shine through, but rendered eminently DJ-friendly. Already supported by Antal and many others, this 12” is the first essential add of 2021!",False,0.0,247745,247745,all,,False,960150220,track,Razor-N-Tape,2022-01-12T01:23:40Z,all-rights-reserved,948.0,gulab-jamun,https://soundcloud.com/razor-n-tape/gulab-jamun,25475.0,True,960150220.0,soundcloud:tracks:960150220,True,,https://razor-n-tape.bandcamp.com/merch/rnt053-elado-edits-12-on-180g-wax,2021-01-27T00:00:00Z,53,,public,finished,True,"Elado Edits Razor-N-Tape Afro Disco Boogie Vinyl Wax Indian ""Middle Eastern"" 2021 Brooklyn",Gulab Jamun,single-track,https://api.soundcloud.com/tracks/960150220,soundcloud:tracks:960150220,4064414,,https://wave.sndcdn.com/E6ZzUFQm3d88_m.json,2021-01-07T13:28:59Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:960150220/5934da57-21fa-4d32-9de3-f2b65948323e/stream/hls', 'preset': 'mp3_0_1', 'duration': 247745, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:960150220/5934da57-21fa-4d32-9de3-f2b65948323e/stream/progressive', 'preset': 'mp3_0_1', 'duration': 247745, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:960150220/83465491-7d61-4daf-a11b-145fd03f2066/stream/hls', 'preset': 'opus_0_0', 'duration': 247726, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/ogg; codecs=""opus""'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:960150220,track-stations:960150220,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImFkNzBlZmFhLTU5M2MtNDUzOS1iOTllLTdkYWNhNWRhYzNlNyIsImlhdCI6MTY0NDg0NjkzN30.lpVBJWsK8sC5UXV8L8RRP_6lXaBL79d-4eehRLYWPw0,NOT_APPLICABLE,ALLOW,https://i1.sndcdn.com/avatars-1gxJqy39zSkbdaqm-h0gamw-large.jpg,,46429,,4064414,user,2022-02-04T13:47:55Z,,razor-n-tape,https://soundcloud.com/razor-n-tape,https://api.soundcloud.com/users/4064414,soundcloud:users:4064414,Razor-N-Tape,True,Brooklyn,US,False,False,True,soundcloud:system-playlists:artist-stations:4064414,artist-stations:4064414,Elado,RNT053 // Elado Edits,,,,,,,,Elado,Elado Edits,,,,,,,
2021-01-06T12:13:49Z,like,8,https://i1.sndcdn.com/artworks-000024129236-rtjoot-large.jpg,,True,8.0,2012-05-29T06:39:51Z,This is a remix of the Epic 45 track Evening Silhouettes off of the Weathered album (Wayside And Woodland Recordings 2012). Original version appear on the album Weathering (Make Mine Music 2011),False,0.0,546010,546010,all,pop,False,47914269,track,,2012-05-31T01:27:55Z,all-rights-reserved,46.0,epic-45-evening-silhouettes,https://soundcloud.com/dag-rosenqvist/epic-45-evening-silhouettes,2156.0,True,,,,,,,4,,public,finished,True,,Epic 45 - Evening Silhouettes (Reworked By Jasper TX),single-track,https://api.soundcloud.com/tracks/47914269,soundcloud:tracks:47914269,521742,,https://wave.sndcdn.com/g8pIYCyYKuyi_m.json,2012-05-29T06:39:51Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:47914269/332d2e76-9b72-425b-a319-213472a4cae7/stream/hls', 'preset': 'mp3_0_0', 'duration': 546010, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:47914269/332d2e76-9b72-425b-a319-213472a4cae7/stream/progressive', 'preset': 'mp3_0_0', 'duration': 546010, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:47914269,track-stations:47914269,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjA0NzlhZjNjLTY4YWUtNDdhNi04OTc1LWJiZWE1M2UyMmZiMyIsImlhdCI6MTY0NDg0NjkzN30.ALItolhE-MOjAh0gMrVAWKcjp0QDWZonYI-ToM0Cp1k,NOT_APPLICABLE,ALLOW,https://i1.sndcdn.com/avatars-000226475076-lwlhdq-large.jpg,Dag,1624,Dag Rosenqvist,521742,user,2018-08-19T19:40:55Z,Rosenqvist,dag-rosenqvist,https://soundcloud.com/dag-rosenqvist,https://api.soundcloud.com/users/521742,soundcloud:users:521742,Dag Rosenqvist,False,Gothenburg,SE,False,False,False,soundcloud:system-playlists:artist-stations:521742,artist-stations:521742,,,,,,,,,,,,,,,,,,
2021-01-06T12:13:42Z,like,8,https://i1.sndcdn.com/artworks-000031471535-rbxswx-large.jpg,,True,21.0,2012-10-03T12:23:10Z,Track taken from Tape Loop Orchestra's upcoming album 'In A Lonely Place'...,False,0.0,675170,675170,all,,False,62055863,track,Facture,2017-03-01T20:55:57Z,all-rights-reserved,332.0,tape-loop-orchestra-i-died,https://soundcloud.com/fluidaudio/tape-loop-orchestra-i-died,14620.0,True,,,,,,,25,,public,finished,True,,Tape Loop Orchestra - I Died When She Left Me,single-track,https://api.soundcloud.com/tracks/62055863,soundcloud:tracks:62055863,153636,,https://wave.sndcdn.com/xWKV5zEcMpsv_m.json,2012-10-03T12:23:10Z,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:62055863/ad64c75d-bd52-4df4-ac99-ea3a079494e9/stream/hls', 'preset': 'mp3_0_0', 'duration': 675170, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:62055863/ad64c75d-bd52-4df4-ac99-ea3a079494e9/stream/progressive', 'preset': 'mp3_0_0', 'duration': 675170, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",soundcloud:system-playlists:track-stations:62055863,track-stations:62055863,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjU0MjliNWE1LWQ4YWQtNDMyMi1hNzRlLTI0MDg3MmIzMDljMSIsImlhdCI6MTY0NDg0NjkzN30.BJghDcqTHqdec_hE-D4rdfoQQofLL-a3MYoYuU9CIUs,NOT_APPLICABLE,ALLOW,https://i1.sndcdn.com/avatars-000030800706-35cnqo-large.jpg,Dan,2687,Dan Crossley,153636,user,2015-09-04T16:39:09Z,Crossley,fluidaudio,https://soundcloud.com/fluidaudio,https://api.soundcloud.com/users/153636,soundcloud:users:153636,FluidAudio,False,Bristol,GB,False,False,False,soundcloud:system-playlists:artist-stations:153636,artist-stations:153636,,,,,,,,,,,,,,,,,,
