artwork_url,caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,publisher_metadata,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy,media.transcodings,user.avatar_url,user.first_name,user.followers_count,user.full_name,user.id,user.kind,user.last_modified,user.last_name,user.permalink,user.permalink_url,user.uri,user.urn,user.username,user.verified,user.city,user.country_code,user.badges.pro,user.badges.pro_unlimited,user.badges.verified,user.station_urn,user.station_permalink,publisher_metadata.id,publisher_metadata.urn,publisher_metadata.artist,publisher_metadata.album_title,publisher_metadata.contains_music,publisher_metadata.publisher,publisher_metadata.upc_or_ean,publisher_metadata.isrc,publisher_metadata.explicit,publisher_metadata.writer_composer,publisher_metadata.release_title,publisher_metadata.p_line,publisher_metadata.p_line_for_display,publisher_metadata.c_line,publisher_metadata.c_line_for_display,publisher_metadata.iswc
,,True,0.0,2010-09-04T17:09:33Z,Jan Voormann beschreibt Karin Sanders Projekt in der Temporären Kunstahalle in Berlin,True,16.0,35591,35591,all,Exhibition,True,20,track,,2010-09-04T17:09:38Z,all-rights-reserved,2.0,jan-vormann-karin-sanders-projekt-in-der-temporaren-kunsthalle-berlin,https://soundcloud.com/joaoflux/jan-vormann-karin-sanders-projekt-in-der-temporaren-kunsthalle-berlin,59.0,True,,,,,1,,public,finished,True,TemporäreKunstahalle Berlin German KarinSanders,Jan Vormann - Karin Sanders Projekt in der Temporären Kunsthalle Berlin,single-track,https://api.soundcloud.com/tracks/5067803,soundcloud:tracks:5067803,20,,https://wave.sndcdn.com/qCeZ1Qf3b3w4_m.json,2010-09-04T17:09:33Z,soundcloud:system-playlists:track-stations:5067803,track-stations:5067803,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjdlNzUwNjIxLWY4ZjUtNGQ5OC05MzY2LWE3MWRjMTU1MDdkMyIsImlhdCI6MTY0NDk3MzA3OX0.rMyPqO3ZJD8LQVR_x6zqU_zdq8arAKMN599_5TXmt2I,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5067803/008b085b-ebb2-4d42-937c-adf28af5fe37/stream/hls', 'preset': 'mp3_0_0', 'duration': 35591, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5067803/008b085b-ebb2-4d42-937c-adf28af5fe37/stream/progressive', 'preset': 'mp3_0_0', 'duration': 35591, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-04T17:04:41Z,Besucher Bernhard über Windowfarms,True,20.0,40818,40818,all,Installation ,True,20,track,,2010-09-04T17:04:48Z,all-rights-reserved,2.0,bernhard-windowfarms,https://soundcloud.com/joaoflux/bernhard-windowfarms,55.0,True,,,,,1,,public,finished,True,ars2010 German installation research,Bernhard - Windowfarms,single-track,https://api.soundcloud.com/tracks/5067727,soundcloud:tracks:5067727,20,,https://wave.sndcdn.com/3pf7VQfT95YO_m.json,2010-09-04T17:04:41Z,soundcloud:system-playlists:track-stations:5067727,track-stations:5067727,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImFhOWM5OTBiLTExOWEtNDE2OC04YzA3LTFiYjJjZTgzYWFkZCIsImlhdCI6MTY0NDk3MzA3OX0.gBkLvfTKn9Lnx8pzEB5pKnjw8ntQ1XSFm2v9I_YjuH8,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5067727/3c0b4664-9f7f-41fb-9d8e-da0afe90cd66/stream/hls', 'preset': 'mp3_0_0', 'duration': 40818, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5067727/3c0b4664-9f7f-41fb-9d8e-da0afe90cd66/stream/progressive', 'preset': 'mp3_0_0', 'duration': 40818, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-04T17:01:04Z,Eine Besucherin der Ars Electronica beschreibt den Teamspeaker,True,14.0,27960,27960,all,Design,True,20,track,,2010-09-04T17:00:17Z,all-rights-reserved,2.0,besucherin-teamspeaker,https://soundcloud.com/joaoflux/besucherin-teamspeaker,56.0,True,,,,,1,,public,finished,True,design ars2010 interface German,Besucherin - Teamspeaker,single-track,https://api.soundcloud.com/tracks/5067654,soundcloud:tracks:5067654,20,,https://wave.sndcdn.com/113nBl0GdLDl_m.json,2010-09-04T17:01:04Z,soundcloud:system-playlists:track-stations:5067654,track-stations:5067654,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImMwOThiMjExLWJmNzQtNGUzNC04YjczLWM2MjY0NjU2MjcyNiIsImlhdCI6MTY0NDk3MzA3OX0.nI5EWBtKH3tOCVsxHE2k1_-G6jmzbMEqlckflqtZAo0,NOT_APPLICABLE,ALLOW,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5067654/9d3ab23d-6634-4902-81db-3251ee162550/stream/hls', 'preset': 'mp3_0_0', 'duration': 27960, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5067654/9d3ab23d-6634-4902-81db-3251ee162550/stream/progressive', 'preset': 'mp3_0_0', 'duration': 27960, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-04T12:05:18Z,Besucherin der Ars Electronica über eine Audioinstallation mit Frisbeescheiben und einer Plastikplane. Name des Künstlers und des Werkes sind unbekannt,True,10.0,27333,27333,all,Audioinstallation,True,20,track,,2010-09-04T12:05:25Z,all-rights-reserved,2.0,christina-audioinsatallation-mit-plastikplane-und-frisbeescheiben,https://soundcloud.com/joaoflux/christina-audioinsatallation-mit-plastikplane-und-frisbeescheiben,59.0,True,,,,,1,,public,finished,True,Installation Audioinstallation ars2010 German,Christina - Audioinsatallation mit Plastikplane und Frisbeescheiben,single-track,https://api.soundcloud.com/tracks/5062925,soundcloud:tracks:5062925,20,,https://wave.sndcdn.com/TplrdcvVeoI2_m.json,2010-09-04T12:05:18Z,soundcloud:system-playlists:track-stations:5062925,track-stations:5062925,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjhjNWE2MTY3LTY2OGItNDQ4YS1iMWExLTU4MzQ1ZTNmOTIzOSIsImlhdCI6MTY0NDk3MzA3OX0.JQF79T1Q4VYMtXxRF3ErhjiR9wZA6xI-j00UbQvhYvg,NOT_APPLICABLE,ALLOW,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5062925/9d01d6f5-3314-44d3-88cd-a225fcef14f1/stream/hls', 'preset': 'mp3_0_0', 'duration': 27333, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5062925/9d01d6f5-3314-44d3-88cd-a225fcef14f1/stream/progressive', 'preset': 'mp3_0_0', 'duration': 27333, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-04T11:54:31Z,"A visitor of Ars Electronica about the interactive installation ""The Future Unfolds"" by Matthew Gardiner",True,12.0,27490,27490,all,interactive installation,True,20,track,,2010-09-04T11:54:37Z,all-rights-reserved,2.0,the-future-unfolds-by-matthew-gardiner,https://soundcloud.com/joaoflux/the-future-unfolds-by-matthew-gardiner,164.0,True,,,,,1,,public,finished,True,ars2010 art MatthewGardiner installation,The Future Unfolds by Matthew Gardiner,single-track,https://api.soundcloud.com/tracks/5062769,soundcloud:tracks:5062769,20,,https://wave.sndcdn.com/E7V6iSNIyswo_m.json,2010-09-04T11:54:31Z,soundcloud:system-playlists:track-stations:5062769,track-stations:5062769,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjAxZjFkZjRjLTY5NGMtNGJjNS1hZWQ1LWQwOWExMWUxMWJiYSIsImlhdCI6MTY0NDk3MzA3OX0.cNR3xLMlMj5se82BDwRi9aqKEX3LhGlgOgC_ggwiO_4,NOT_APPLICABLE,ALLOW,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5062769/89dd759e-24e7-4891-a2cb-7c2e17d7767a/stream/hls', 'preset': 'mp3_0_0', 'duration': 27490, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5062769/89dd759e-24e7-4891-a2cb-7c2e17d7767a/stream/progressive', 'preset': 'mp3_0_0', 'duration': 27490, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-04T11:28:51Z,"Martin Dijkhuizen talks about ""Smash Repair"" a project he works on with Guy Keulemans",True,14.0,122456,122456,all,experimental art research,True,20,track,,2010-09-04T11:29:03Z,all-rights-reserved,2.0,martijn-dijkhuizen-smash-repair-by-martijn-dijkhuizen-and-guy-keulemans,https://soundcloud.com/joaoflux/martijn-dijkhuizen-smash-repair-by-martijn-dijkhuizen-and-guy-keulemans,79.0,True,,,,,1,,public,finished,True,"ars2010 research art SmashRepair "" MartijnDijkhuizen "" GuyKeulemans",Martijn Dijkhuizen - Smash Repair by Martijn Dijkhuizen and Guy Keulemans,single-track,https://api.soundcloud.com/tracks/5062425,soundcloud:tracks:5062425,20,,https://wave.sndcdn.com/GU0uAy2ka2jv_m.json,2010-09-04T11:28:51Z,soundcloud:system-playlists:track-stations:5062425,track-stations:5062425,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjBkZGJjMGQwLWI3MzktNDE0ZS1iOGRlLTc1ODQ2YTU5YWViYyIsImlhdCI6MTY0NDk3MzA3OX0.L0KMScztbZqWtColRCy2EhwgB2X23iMhkb-14kRpZu4,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5062425/5f6b241e-930c-4bbe-9586-bf071ffddb63/stream/hls', 'preset': 'mp3_0_0', 'duration': 122456, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5062425/5f6b241e-930c-4bbe-9586-bf071ffddb63/stream/progressive', 'preset': 'mp3_0_0', 'duration': 122456, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-03T17:36:09Z,"Christina Kral describes ""Walk the Factory"" by Christina Kubisch.",True,35.0,380460,380460,all,Experimental Sound art,True,20,track,,2012-07-17T22:36:30Z,all-rights-reserved,6.0,christana-kral-walk-the-factory-by-christina-kubisch,https://soundcloud.com/joaoflux/christana-kral-walk-the-factory-by-christina-kubisch,319.0,True,,,,,1,,public,finished,True,audiowalk ars2010 sound art experimental,Christina Kral - Walk the Factory by Christina Kubisch,single-track,https://api.soundcloud.com/tracks/5047641,soundcloud:tracks:5047641,20,,https://wave.sndcdn.com/RkqxvgBHtx5k_m.json,2010-09-03T17:36:09Z,soundcloud:system-playlists:track-stations:5047641,track-stations:5047641,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjYxYWRkNWFjLTAzY2ItNGI1Ni04NTUwLWIxNDY2ZWIxOGVjYiIsImlhdCI6MTY0NDk3MzA3OX0.K6cM1XD-kScIE8SPPnHn1JrFtqtqiVf16K6-S4uVUKE,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047641/3205caf1-479c-463e-86d3-07b9d55596dd/stream/hls', 'preset': 'mp3_0_0', 'duration': 380460, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047641/3205caf1-479c-463e-86d3-07b9d55596dd/stream/progressive', 'preset': 'mp3_0_0', 'duration': 380460, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-03T17:28:20Z,"Frederik de Wilde, Golden Nica winner explains his project ""hostage"" to visitors of Ars Electronica 2010",True,26.0,366506,366506,all,art research painting black,True,20,track,,2010-09-03T17:28:47Z,all-rights-reserved,2.0,frederik-de-wilde-hostage,https://soundcloud.com/joaoflux/frederik-de-wilde-hostage,90.0,True,,,,,1,,public,finished,True,ars2010 frederikdewilde research installation hostage,Frederik de Wilde - Hostage,single-track,https://api.soundcloud.com/tracks/5047462,soundcloud:tracks:5047462,20,,https://wave.sndcdn.com/ZHiuHFJpQBIG_m.json,2010-09-03T17:28:20Z,soundcloud:system-playlists:track-stations:5047462,track-stations:5047462,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImFjZTZiNWUwLWY2YzMtNGE3Yy1hMWEzLWUzYWE3Y2M4ZTk4NiIsImlhdCI6MTY0NDk3MzA3OX0.-o0voCMQ2cc3R2szuY0iXqqD0CZU7VnvCFnYEq7zIG8,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047462/e8bdd4e0-f3fb-44f9-8859-896406aeda61/stream/hls', 'preset': 'mp3_0_0', 'duration': 366506, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047462/e8bdd4e0-f3fb-44f9-8859-896406aeda61/stream/progressive', 'preset': 'mp3_0_0', 'duration': 366506, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-03T17:23:05Z,Tobias Leingruber met Sonia Cillari shortly before her performance at Ars Electronica 2010,True,20.0,37787,37787,all,generative art performance,True,20,track,,2010-09-03T17:23:11Z,all-rights-reserved,4.0,tobias-leingruber-the-artist-that-never-sleeps-by-sonia-cillari,https://soundcloud.com/joaoflux/tobias-leingruber-the-artist-that-never-sleeps-by-sonia-cillari,185.0,True,,,,,1,,public,finished,True,ars2010 performance SoniaCillari generativeArt,Tobias Leingruber - The Artist That Never Sleeps by Sonia Cillari,single-track,https://api.soundcloud.com/tracks/5047330,soundcloud:tracks:5047330,20,,https://wave.sndcdn.com/3PeyEy9lwAze_m.json,2010-09-03T17:23:05Z,soundcloud:system-playlists:track-stations:5047330,track-stations:5047330,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImVjMDk3ZDNlLTRiN2UtNGEyMi1iZjBjLTgyNGZiZDViMTA5NyIsImlhdCI6MTY0NDk3MzA3OX0.Qsh8dBXKaskyusuwnmR5mhlgpwwZA1nNMjGv8obzoOA,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047330/86ebc6b1-e71b-4b6c-a602-d6a57e06169c/stream/hls', 'preset': 'mp3_0_0', 'duration': 37787, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047330/86ebc6b1-e71b-4b6c-a602-d6a57e06169c/stream/progressive', 'preset': 'mp3_0_0', 'duration': 37787, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-03T17:17:33Z,Tom Nagae about i3DG about showing videos using i3DG a miniature 3D Cinema for iPods and iPhones ,True,25.0,66898,66898,all,design video art,True,20,track,,2010-09-03T17:16:42Z,all-rights-reserved,2.0,tom-nagae-i3dg,https://soundcloud.com/joaoflux/tom-nagae-i3dg,97.0,True,,,,,1,,public,finished,True,art design ars2010 video 3d iPhone iPod,Tom Nagae - i3DG,single-track,https://api.soundcloud.com/tracks/5047210,soundcloud:tracks:5047210,20,,https://wave.sndcdn.com/xUHbCGYfr70U_m.json,2010-09-03T17:17:33Z,soundcloud:system-playlists:track-stations:5047210,track-stations:5047210,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjIzNzY3ZmM0LTU0OWEtNDdkYi04MjMyLTczNWU5OTM4NTJjMiIsImlhdCI6MTY0NDk3MzA3OX0.k15HRCkT9AfjZzPL9UAi40pQtB-tG8viGpi5dGBLB4o,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047210/2ff59432-b420-4e83-a563-7b44d7241d10/stream/hls', 'preset': 'mp3_0_0', 'duration': 66898, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5047210/2ff59432-b420-4e83-a563-7b44d7241d10/stream/progressive', 'preset': 'mp3_0_0', 'duration': 66898, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-03T16:05:50Z,"Zuzana Duchova talking about i3DG by Jitsuro Mase, a miniature 3D movie theatre using iPod Touch / iPhone",True,40.0,127472,127472,all,Art Design,True,20,track,,2010-09-03T16:06:05Z,all-rights-reserved,3.0,zuzana-duchova-i3dg-by-jitsuro-mase,https://soundcloud.com/joaoflux/zuzana-duchova-i3dg-by-jitsuro-mase,217.0,True,,,,,1,,public,finished,True,ars2010 design research software hardware,Zuzana Duchova - i3DG by Jitsuro Mase,single-track,https://api.soundcloud.com/tracks/5045753,soundcloud:tracks:5045753,20,,https://wave.sndcdn.com/5zADWcLkrHc1_m.json,2010-09-03T16:05:50Z,soundcloud:system-playlists:track-stations:5045753,track-stations:5045753,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjE4OGRmYWUwLTAyYzQtNDFmNy1iY2ExLTI0ZWRmZDA1OTQzMCIsImlhdCI6MTY0NDk3MzA3OX0.Y2HbPTvwNaAySRtk9U-1UX9okXZoNET5q0sRgQnfch0,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5045753/81d26e9f-0079-4e50-b195-3b2ea4476566/stream/hls', 'preset': 'mp3_0_0', 'duration': 127472, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5045753/81d26e9f-0079-4e50-b195-3b2ea4476566/stream/progressive', 'preset': 'mp3_0_0', 'duration': 127472, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
,,True,0.0,2010-09-03T13:34:32Z,Martin Duchow about the Toaster Project by Thomas Thwaites and Windowfarms by Britta Riley,True,12.0,211149,211149,all,art installation experiment,True,20,track,,2010-09-03T13:35:00Z,all-rights-reserved,2.0,martin-ducho-toaster-project-and-windowfarms,https://soundcloud.com/joaoflux/martin-ducho-toaster-project-and-windowfarms,74.0,True,,,,,1,,public,finished,True,ars2010 art Toaster Windowfarms ThomasThwaites BrittaRiley,Martin Ducho - Toaster Project and Windowfarms,single-track,https://api.soundcloud.com/tracks/5042906,soundcloud:tracks:5042906,20,,https://wave.sndcdn.com/KrpJwhTyOyqY_m.json,2010-09-03T13:34:32Z,soundcloud:system-playlists:track-stations:5042906,track-stations:5042906,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjNmNDQyYWE0LTI0Y2MtNDgwNy05OTE2LTJlMGEzOGNiMmZiZCIsImlhdCI6MTY0NDk3MzA3OX0.KxLP5cIYLT6vfOHXQpAX8K7UG0dRwPhbHLYwEXAsahM,BLACKBOX,MONETIZE,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5042906/729602be-d625-4f0a-b3f0-8b1aa690f2c3/stream/hls', 'preset': 'mp3_0_0', 'duration': 211149, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:5042906/729602be-d625-4f0a-b3f0-8b1aa690f2c3/stream/progressive', 'preset': 'mp3_0_0', 'duration': 211149, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-000000000092-dafb9d-large.jpg,Joachim,6189,Joachim Stein,20,user,2020-12-16T21:32:42Z,Stein,joaoflux,https://soundcloud.com/joaoflux,https://api.soundcloud.com/users/20,soundcloud:users:20,joaoflux,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:20,artist-stations:20,,,,,,,,,,,,,,,,
